SSC_CODE_2016,M_Y12e_15_19,M_Y12e_20_24,M_Y12e_25_34,M_Y12e_35_44,M_Y12e_45_54,M_Y12e_55_64,M_Y12e_65_74,M_Y12e_75_84,M_Y12e_85ov,M_Y12e_Tot,M_Y11e_15_19,M_Y11e_20_24,M_Y11e_25_34,M_Y11e_35_44,M_Y11e_45_54,M_Y11e_55_64,M_Y11e_65_74,M_Y11e_75_84,M_Y11e_85ov,M_Y11e_Tot,M_Y10e_15_19,M_Y10e_20_24,M_Y10e_25_34,M_Y10e_35_44,M_Y10e_45_54,M_Y10e_55_64,M_Y10e_65_74,M_Y10e_75_84,M_Y10e_85ov,M_Y10e_Tot,M_Y9e_15_19,M_Y9e_20_24,M_Y9e_25_34,M_Y9e_35_44,M_Y9e_45_54,M_Y9e_55_64,M_Y9e_65_74,M_Y9e_75_84,M_Y9e_85ov,M_Y9e_Tot,M_Y8b_15_19,M_Y8b_20_24,M_Y8b_25_34,M_Y8b_35_44,M_Y8b_45_54,M_Y8b_55_64,M_Y8b_65_74,M_Y8b_75_84,M_Y8b_85ov,M_Y8b_Tot,M_DNGTS_15_19,M_DNGTS_20_24,M_DNGTS_25_34,M_DNGTS_35_44,M_DNGTS_45_54,M_DNGTS_55_64,M_DNGTS_65_74,M_DNGTS_75_84,M_DNGTS_85_ov,M_DNGTS_Tot,M_Hghst_yr_schl_ns_15_19,M_Hghst_yr_schl_ns_20_24,M_Hghst_yr_schl_ns_25_34,M_Hghst_yr_schl_ns_35_44,M_Hghst_yr_schl_ns_45_54,M_Hghst_yr_schl_ns_55_64,M_Hghst_yr_schl_ns_65_74,M_Hghst_yr_schl_ns_75_84,M_Hghst_yr_schl_ns_85_ovr,M_Hghst_yr_schl_ns_Tot,M_Tot_15_19,M_Tot_20_24,M_Tot_25_34,M_Tot_35_44,M_Tot_45_54,M_Tot_55_64,M_Tot_65_74,M_Tot_75_84,M_Tot_85ov,M_Tot_Tot,F_Y12e_15_19,F_Y12e_20_24,F_Y12e_25_34,F_Y12e_35_44,F_Y12e_45_54,F_Y12e_55_64,F_Y12e_65_74,F_Y12e_75_84,F_Y12e_85ov,F_Y12e_Tot,F_Y11e_15_19,F_Y11e_20_24,F_Y11e_25_34,F_Y11e_35_44,F_Y11e_45_54,F_Y11e_55_64,F_Y11e_65_74,F_Y11e_75_84,F_Y11e_85ov,F_Y11e_Tot,F_Y10e_15_19,F_Y10e_20_24,F_Y10e_25_34,F_Y10e_35_44,F_Y10e_45_54,F_Y10e_55_64,F_Y10e_65_74,F_Y10e_75_84,F_Y10e_85ov,F_Y10e_Tot,F_Y9e_15_19,F_Y9e_20_24,F_Y9e_25_34,F_Y9e_35_44,F_Y9e_45_54,F_Y9e_55_64,F_Y9e_65_74,F_Y9e_75_84,F_Y9e_85ov,F_Y9e_Tot,F_Y8b_15_19,F_Y8b_20_24,F_Y8b_25_34,F_Y8b_35_44,F_Y8b_45_54,F_Y8b_55_64,F_Y8b_65_74,F_Y8b_75_84,F_Y8b_85ov,F_Y8b_Tot,F_DNGTS_15_19,F_DNGTS_20_24,F_DNGTS_25_34,F_DNGTS_35_44,F_DNGTS_45_54,F_DNGTS_55_64,F_DNGTS_65_74,F_DNGTS_75_84,F_DNGTS_85_ov,F_DNGTS_Tot,F_Hghst_yr_schl_ns_15_19,F_Hghst_yr_schl_ns_20_24,F_Hghst_yr_schl_ns_25_34,F_Hghst_yr_schl_ns_35_44,F_Hghst_yr_schl_ns_45_54,F_Hghst_yr_schl_ns_55_64,F_Hghst_yr_schl_ns_65_74,F_Hghst_yr_schl_ns_75_84,F_Hghst_yr_schl_ns_85_ovr,F_Hghst_yr_schl_ns_Tot,F_Tot_15_19,F_Tot_20_24,F_Tot_25_34,F_Tot_35_44,F_Tot_45_54,F_Tot_55_64,F_Tot_65_74,F_Tot_75_84,F_Tot_85ov,F_Tot_Tot,P_Y12e_15_19,P_Y12e_20_24,P_Y12e_25_34,P_Y12e_35_44,P_Y12e_45_54,P_Y12e_55_64,P_Y12e_65_74,P_Y12e_75_84,P_Y12e_85ov,P_Y12e_Tot,P_Y11e_15_19,P_Y11e_20_24,P_Y11e_25_34,P_Y11e_35_44,P_Y11e_45_54,P_Y11e_55_64,P_Y11e_65_74,P_Y11e_75_84,P_Y11e_85ov,P_Y11e_Tot,P_Y10e_15_19,P_Y10e_20_24,P_Y10e_25_34,P_Y10e_35_44,P_Y10e_45_54,P_Y10e_55_64,P_Y10e_65_74,P_Y10e_75_84,P_Y10e_85ov,P_Y10e_Tot,P_Y9e_15_19,P_Y9e_20_24,P_Y9e_25_34,P_Y9e_35_44,P_Y9e_45_54,P_Y9e_55_64,P_Y9e_65_74,P_Y9e_75_84,P_Y9e_85ov,P_Y9e_Tot
SSC70220,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SSC70221,0,4,0,0,7,0,0,0,0,15,0,9,0,0,0,0,0,0,0,5,0,3,0,0,3,0,0,0,0,11,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,3,0,0,0,3,6,0,0,0,0,7,5,19,7,4,15,3,0,0,0,51,0,3,0,3,0,0,0,0,0,5,0,5,0,0,0,0,0,0,0,3,0,8,3,8,0,3,0,0,0,22,0,0,0,0,3,0,0,0,0,6,0,0,0,0,0,3,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,4,5,15,3,13,6,7,0,0,0,49,0,6,0,3,4,0,0,0,0,20,0,8,0,0,3,0,0,0,0,11,4,13,3,11,4,4,0,0,0,35,3,0,3,0,3,0,0,0,0,13
SSC70222,5,7,10,5,3,5,0,0,0,25,0,3,0,0,0,0,3,0,0,8,0,3,5,0,0,0,0,0,0,12,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,3,0,0,6,0,0,0,0,0,0,0,0,0,0,3,3,5,3,3,4,0,0,0,21,8,14,19,10,9,10,8,0,3,78,0,7,18,0,0,3,4,0,0,38,0,0,0,0,0,0,0,0,0,3,0,3,0,0,3,0,3,0,0,12,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,3,0,0,3,0,8,4,3,5,3,0,0,0,24,0,21,31,3,13,12,6,0,0,86,5,11,30,4,3,10,3,0,0,65,0,3,0,0,0,0,3,0,0,8,0,4,7,0,5,0,3,0,0,22,0,0,0,3,0,4,0,0,0,11
SSC70223,0,3,0,3,0,3,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,11,5,0,0,3,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,3,0,0,0,0,0,0,6,4,6,5,4,3,3,0,0,0,37,0,3,3,3,0,3,0,0,0,11,0,0,3,0,0,0,0,0,0,4,0,0,0,0,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,5,3,0,0,0,0,0,0,0,0,6,0,0,0,0,0,3,3,0,0,7,0,0,0,0,0,0,0,0,0,4,8,3,8,7,8,3,3,0,0,43,0,3,0,7,0,5,0,0,0,22,0,0,3,0,0,0,0,0,0,8,0,3,8,0,3,0,0,0,0,13,4,0,0,3,0,0,0,0,0,6
SSC70224,3,0,8,0,4,3,3,0,0,26,3,3,0,3,4,3,0,0,0,22,3,4,3,3,10,7,4,0,0,35,5,0,0,3,5,5,4,0,0,24,0,0,0,5,5,0,5,3,0,15,0,0,0,0,0,0,0,0,0,4,8,0,0,5,0,6,0,0,0,24,20,11,17,15,24,30,17,8,0,145,0,4,7,6,4,5,0,0,0,25,0,0,0,3,6,6,0,0,0,20,5,3,5,4,0,5,3,3,0,25,0,0,3,0,5,0,0,0,0,9,0,0,0,3,0,0,0,0,0,10,0,0,0,0,0,0,3,3,0,5,0,3,3,4,3,3,0,0,0,15,5,9,19,18,23,19,11,4,0,107,3,3,16,9,5,12,4,0,0,49,4,3,3,4,9,12,3,0,0,35,8,12,7,7,11,14,6,0,0,62,5,0,5,3,9,4,3,0,0,35
SSC70225,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,3,0,0,0,0,0,4,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,3,3,4,3,0,0,13,0,0,0,0,0,3,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,7,0,0,3,0,0,4,0,0,0,6,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,3,0,0,0,4,0,0,0,0,0,4,0,0,0,6
SSC70226,0,9,8,3,0,5,0,0,0,31,3,0,9,4,6,6,0,0,0,28,4,0,7,8,8,4,0,0,0,33,0,0,0,0,0,3,0,0,0,7,0,0,3,4,0,0,0,3,0,14,0,0,0,0,0,0,0,0,0,0,3,0,0,16,0,3,0,0,0,30,12,11,26,42,15,17,3,3,0,129,3,0,10,3,3,3,0,0,0,23,0,3,4,12,3,5,0,0,0,28,3,3,9,9,6,3,0,3,0,40,0,3,0,0,0,0,0,0,0,7,0,0,3,0,3,3,4,0,0,13,0,0,0,0,0,0,0,0,0,0,0,3,0,21,0,0,3,0,0,26,10,9,29,43,15,19,9,10,0,138,4,9,18,14,9,9,0,0,0,52,3,3,12,13,9,10,0,0,0,51,3,3,19,21,12,11,0,3,0,72,0,4,0,0,0,6,0,0,0,14
SSC70227,0,0,3,0,3,3,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,10,0,4,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,7,0,4,6,0,3,3,0,0,0,12,0,0,0,0,3,0,0,0,0,3,0,0,4,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0
SSC70228,0,0,4,8,0,0,0,0,0,17,0,0,0,0,0,0,0,0,0,0,0,0,3,0,9,4,0,0,0,17,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,4,0,3,7,8,12,10,0,0,0,38,4,0,6,0,0,3,0,0,0,11,0,0,0,0,3,0,0,0,0,6,0,0,0,0,0,3,4,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,3,0,0,0,0,8,3,3,9,3,7,10,5,0,0,42,4,3,13,4,3,4,0,0,0,28,0,0,0,0,3,0,0,0,0,7,0,4,3,0,9,7,3,0,0,20,0,3,0,0,0,0,0,0,0,4
SSC70229,0,14,29,18,19,10,3,0,0,95,0,9,17,7,6,0,3,0,0,46,5,9,11,11,0,6,0,0,0,46,7,6,6,7,7,5,3,0,0,29,3,4,12,4,8,8,5,0,0,43,0,0,0,0,0,0,0,0,0,0,3,4,3,3,6,3,0,0,0,22,22,44,72,49,46,32,10,0,0,278,3,17,38,23,15,6,0,0,0,106,3,13,19,9,9,0,0,0,0,56,7,8,13,5,9,5,0,0,0,48,0,0,3,10,4,3,0,0,0,23,0,5,10,12,14,4,0,3,0,47,0,0,0,0,0,3,4,0,0,10,3,0,3,3,11,4,0,0,0,29,16,44,80,64,60,29,9,5,3,311,4,26,67,44,36,17,0,3,0,198,3,16,41,18,11,4,5,0,0,99,12,18,25,14,8,12,3,0,0,91,4,7,8,12,13,5,3,0,0,55
SSC70230,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,3,0,0,3,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,3,6,3,0,3,3,0,0,23,0,3,4,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,8,3,0,0,3,0,0,20,0,3,3,3,0,0,0,0,0,11,0,0,0,0,0,0,0,0,0,3,0,0,0,3,0,0,3,0,0,10,0,0,0,0,0,0,0,0,0,0
SSC70231,23,64,209,174,117,99,53,13,0,750,0,3,30,15,32,15,9,3,0,106,6,6,23,20,45,44,19,6,3,167,0,0,0,6,3,4,8,6,0,29,0,0,4,5,7,8,3,4,0,32,0,0,3,0,0,0,0,0,0,3,6,17,45,48,45,25,13,5,3,209,40,89,309,270,243,191,107,37,9,1293,12,56,277,214,145,107,40,12,3,866,3,3,14,14,24,17,3,3,0,73,4,3,16,24,25,35,16,6,3,132,0,0,0,3,4,8,7,3,0,23,0,0,0,3,3,9,0,4,0,24,0,0,0,3,0,0,0,0,0,7,7,18,41,38,34,30,11,7,6,184,30,82,351,301,226,201,78,35,12,1314,39,124,477,388,260,207,100,25,4,1618,7,4,44,30,48,34,8,4,0,185,8,7,40,49,65,75,31,15,8,293,0,5,0,4,6,13,14,5,3,48
SSC70232,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,0,6,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,5,0,0,0,0,3,0,3,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,4
SSC70233,0,7,3,0,3,0,0,0,0,15,0,3,0,0,0,0,0,0,0,3,8,0,6,6,5,0,0,0,0,25,0,4,0,4,3,0,0,0,0,6,0,0,5,3,3,3,0,0,0,18,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,10,13,21,13,10,8,3,0,0,72,0,3,3,0,3,0,0,0,0,10,0,0,3,3,0,0,0,0,0,6,4,6,3,7,0,3,0,0,0,21,0,0,0,0,3,0,0,0,0,5,0,4,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,3,8,10,13,9,12,8,0,0,0,62,0,8,7,0,9,0,0,0,0,27,4,3,4,4,0,0,0,0,0,16,9,5,9,11,4,3,0,0,0,47,0,4,4,3,3,0,0,0,0,17
SSC70234,26,91,269,226,97,30,15,3,0,756,16,23,55,52,51,21,0,0,0,217,11,28,70,71,64,36,10,3,0,297,0,3,7,10,9,8,3,0,0,48,3,0,0,3,4,0,0,6,0,18,0,0,0,0,0,0,0,0,0,3,5,21,46,30,21,8,8,5,0,137,64,159,452,395,243,101,39,19,8,1480,18,114,328,229,114,46,12,0,0,851,3,15,51,46,32,12,3,0,0,168,5,12,38,60,46,32,17,8,0,215,0,0,5,10,6,6,8,0,0,38,0,0,3,3,4,4,6,0,0,27,0,0,0,0,0,0,0,0,0,6,8,10,31,25,20,16,9,0,0,120,37,148,456,365,220,120,52,10,6,1423,43,203,597,452,205,76,22,3,4,1611,24,30,104,98,85,33,5,0,0,386,16,37,111,132,113,65,34,9,4,512,3,3,13,14,16,15,13,3,0,81
SSC70235,0,8,22,15,18,7,10,4,0,93,0,0,4,9,15,10,3,0,0,44,6,0,8,7,6,20,18,0,0,68,0,0,3,4,3,5,6,0,0,27,0,0,0,0,0,3,4,0,0,10,0,0,0,0,0,0,3,0,0,3,0,3,8,11,12,8,14,0,0,56,10,14,43,49,58,59,53,3,0,292,4,14,26,20,27,18,5,4,0,123,0,0,3,7,6,10,6,0,0,31,0,3,10,4,12,25,12,4,0,66,0,0,0,0,0,3,0,0,0,4,0,0,0,0,0,4,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,3,8,6,5,9,10,0,0,50,7,17,47,42,53,72,27,11,0,276,7,21,49,43,45,32,16,6,0,216,0,0,11,17,23,21,5,0,0,76,6,3,16,14,24,46,28,4,0,129,0,0,3,5,7,11,6,0,0,32
SSC70236,0,0,0,0,3,4,0,0,0,7,0,0,0,0,0,0,0,0,0,6,0,0,3,0,3,3,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,5,0,5,5,4,0,0,15,0,0,8,7,6,14,7,0,0,42,0,0,0,0,0,3,0,0,0,9,0,0,0,0,0,0,0,0,0,7,0,0,0,0,3,3,0,0,0,6,0,0,0,0,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,3,4,0,0,0,7,0,0,3,3,6,14,0,0,0,32,0,0,0,4,3,6,3,0,0,18,0,3,0,0,0,3,0,0,0,8,0,0,6,0,3,6,0,0,0,21,0,0,0,0,3,0,0,0,0,3
SSC70237,9,29,125,64,44,39,11,8,0,326,3,5,21,10,22,10,9,0,0,85,4,14,31,31,34,28,8,3,0,150,3,0,6,6,9,9,4,4,0,32,3,3,5,7,10,8,8,4,0,51,0,0,0,3,0,3,3,0,0,8,12,14,33,21,25,18,4,0,0,123,39,69,219,138,143,111,49,16,3,780,8,32,130,100,64,51,11,3,0,399,8,8,14,8,19,15,4,0,0,74,6,9,21,22,33,27,8,4,0,136,0,0,7,7,3,4,10,0,0,33,0,0,0,11,8,15,9,3,0,39,0,0,0,0,0,0,0,0,0,5,12,17,30,26,26,21,15,0,3,143,30,71,209,170,153,131,49,7,5,826,21,59,251,164,108,91,19,8,0,721,8,18,39,18,37,26,15,0,0,158,14,21,57,47,71,54,18,3,0,286,3,3,7,12,13,13,13,4,0,67
SSC70238,3,0,4,8,6,3,0,0,0,26,3,0,3,0,0,0,0,0,0,9,0,7,12,4,4,6,0,0,0,36,0,0,0,6,3,0,0,0,0,17,0,9,12,10,3,3,4,0,0,38,0,0,0,6,13,3,4,3,0,32,8,3,17,0,0,0,0,0,0,34,19,20,55,35,24,17,7,7,0,188,4,5,7,7,5,5,0,0,0,37,3,0,3,0,0,0,0,0,0,9,5,0,12,8,0,3,0,0,0,38,0,0,3,3,0,0,0,0,0,9,0,11,11,6,19,4,9,3,0,69,0,0,0,4,6,15,8,5,0,42,9,5,13,0,3,3,0,0,0,37,26,26,57,32,39,29,15,8,3,234,4,6,9,10,10,11,0,0,0,57,6,4,3,3,0,0,0,0,0,15,10,9,32,14,3,8,0,0,0,73,0,0,10,10,4,0,0,0,0,22
SSC70239,0,0,0,8,3,3,4,4,0,24,3,8,13,7,3,3,0,0,0,37,3,10,12,6,3,5,0,0,0,35,3,0,4,3,3,0,3,0,0,17,5,4,8,7,7,3,3,0,0,29,0,3,3,0,0,0,0,0,0,10,0,0,3,5,3,3,0,5,0,21,18,17,44,37,19,24,11,4,0,186,0,3,10,8,12,13,3,0,0,44,4,3,7,12,0,0,0,0,0,30,10,10,17,9,8,15,0,0,0,51,0,7,4,7,0,0,0,0,0,19,8,0,3,0,0,3,0,3,0,24,0,4,6,0,0,0,0,0,0,8,3,0,3,5,4,0,0,0,0,16,20,17,43,41,25,31,7,3,4,196,0,3,13,14,15,16,6,4,0,69,8,8,23,21,9,4,0,0,0,66,12,17,22,17,12,16,0,0,0,94,3,4,12,13,4,3,3,0,0,41
SSC70240,4,8,0,0,0,0,0,0,0,7,0,3,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,3,4,9,0,0,0,0,0,0,0,15,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,4,8,0,0,0,0,0,0,0,14,0,3,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SSC70241,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SSC70242,0,0,5,3,3,0,3,0,0,23,0,0,3,3,3,0,0,0,0,11,0,0,8,3,3,8,0,0,0,27,0,0,0,0,3,3,0,0,0,12,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,9,4,3,3,5,3,0,25,0,0,22,14,21,15,10,4,0,89,0,0,7,7,3,0,0,0,0,23,0,0,3,3,0,0,0,0,0,3,0,0,3,4,3,0,0,0,0,21,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,3,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,7,0,5,0,0,3,0,18,3,3,23,16,18,8,5,5,0,76,3,0,14,7,11,0,7,0,0,47,0,0,6,8,3,0,0,0,0,18,0,0,10,5,12,5,4,0,0,41,0,0,0,0,3,7,0,0,0,15
SSC70243,0,0,0,0,3,0,0,0,0,5,0,0,0,0,0,4,0,0,0,3,0,0,0,0,0,0,3,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,6,0,0,0,8,0,0,0,0,6,9,6,0,0,23,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,3,0,0,0,3,0,0,0,0,3,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,3,0,0,0,10,0,0,4,3,10,4,0,0,0,26,0,0,3,0,3,0,3,0,0,11,3,0,0,0,0,9,0,0,0,8,0,0,0,0,3,0,0,0,0,13,0,0,0,0,0,0,0,0,0,0
SSC70244,3,7,19,11,14,12,0,0,0,64,3,0,3,4,0,0,0,0,0,14,3,5,4,7,7,3,0,0,0,30,0,0,0,3,0,0,0,0,0,6,3,0,0,0,3,3,3,0,0,15,0,0,0,3,0,4,0,0,0,10,0,3,3,0,0,0,4,0,0,5,6,14,28,28,30,18,4,0,0,140,0,4,18,28,10,6,0,0,0,76,3,0,4,5,4,0,0,0,0,20,6,0,3,6,8,4,0,3,0,30,0,0,0,0,4,0,0,0,0,7,0,0,0,3,0,3,0,0,0,10,0,0,0,3,3,0,0,3,0,12,0,0,8,7,0,0,5,0,0,22,14,14,40,52,28,20,4,6,0,178,6,15,38,40,27,15,0,0,0,138,4,3,8,12,4,3,0,0,0,27,3,3,6,11,13,3,3,3,0,58,0,0,0,6,5,0,0,0,0,10
SSC70245,15,106,383,216,126,112,41,13,3,1018,3,18,63,37,42,23,10,0,0,193,3,15,53,30,58,58,19,3,0,241,0,3,11,10,14,7,3,3,0,48,0,0,3,3,7,5,10,9,0,41,0,0,0,0,0,0,0,4,0,4,5,33,88,46,50,34,22,5,3,279,27,181,589,351,291,237,109,35,11,1828,18,129,441,218,124,92,27,16,3,1069,0,12,27,20,40,30,3,0,0,132,0,6,27,26,42,41,15,4,0,171,0,3,3,0,5,3,0,4,0,17,0,0,0,0,5,11,15,9,3,42,0,0,5,3,0,0,0,0,0,8,9,14,79,41,24,37,10,0,3,235,33,166,592,321,243,216,79,26,13,1675,38,235,822,439,253,204,73,26,5,2092,3,25,90,62,74,47,14,5,0,328,4,21,82,58,98,99,41,6,0,407,0,8,10,17,16,9,3,5,0,72
SSC70246,0,3,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,4,0,3,0,0,0,3,0,0,0,7,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,4,0,5,3,3,3,5,3,0,0,21,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,3,0,3,0,0,0,0,13,0,7,0,0,5,0,0,0,0,12,0,0,0,0,0,0,0,0,0,3,0,3,0,0,0,3,0,0,0,3,0,0,0,0,0,0,0,0,0,3
SSC70247,8,12,3,9,0,4,0,0,0,35,3,0,7,0,0,0,0,0,0,10,0,0,11,3,0,4,0,0,0,18,0,0,0,0,4,0,0,0,0,6,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,4,14,14,13,10,10,9,12,0,0,83,3,6,12,4,0,0,0,0,0,24,0,0,3,0,3,0,0,0,0,7,0,3,6,0,3,0,0,0,0,14,0,0,3,0,0,0,3,0,0,8,0,0,0,0,0,0,3,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,9,3,20,20,3,4,7,10,0,0,74,12,15,11,11,5,4,0,0,0,56,3,0,5,0,5,4,0,0,0,21,0,8,16,3,3,4,3,0,0,36,0,0,3,0,4,0,4,0,0,15
