SSC_CODE_2016,M_15_19_yr_Married,M_15_19_yr_Separated,M_15_19_yr_Divorced,M_15_19_yr_Widowed,M_15_19_yr_Never_Married,M_15_19_yr_Tot,M_20_24_yr_Married,M_20_24_yr_Separated,M_20_24_yr_Divorced,M_20_24_yr_Widowed,M_20_24_yr_Never_Married,M_20_24_yr_Tot,M_25_34_yr_Married,M_25_34_yr_Separated,M_25_34_yr_Divorced,M_25_34_yr_Widowed,M_25_34_yr_Never_Married,M_25_34_yr_Tot,M_35_44_yr_Married,M_35_44_yr_Separated,M_35_44_yr_Divorced,M_35_44_yr_Widowed,M_35_44_yr_Never_Married,M_35_44_yr_Tot,M_45_54_yr_Married,M_45_54_yr_Separated,M_45_54_yr_Divorced,M_45_54_yr_Widowed,M_45_54_yr_Never_Married,M_45_54_yr_Tot,M_55_64_yr_Married,M_55_64_yr_Separated,M_55_64_yr_Divorced,M_55_64_yr_Widowed,M_55_64_yr_Never_Married,M_55_64_yr_Tot,M_65_74_yr_Married,M_65_74_yr_Separated,M_65_74_yr_Divorced,M_65_74_yr_Widowed,M_65_74_yr_Never_Married,M_65_74_yr_Tot,M_75_84_yr_Married,M_75_84_yr_Separated,M_75_84_yr_Divorced,M_75_84_yr_Widowed,M_75_84_yr_Never_Married,M_75_84_yr_Tot,M_85ov_Married,M_85ov_Separated,M_85ov_Divorced,M_85ov_Widowed,M_85ov_Never_Married,M_85ov_Tot,M_Tot_Married,M_Tot_Separated,M_Tot_Divorced,M_Tot_Widowed,M_Tot_Never_Married,M_Tot_Tot,F_15_19_yr_Married,F_15_19_yr_Separated,F_15_19_yr_Divorced,F_15_19_yr_Widowed,F_15_19_yr_Never_Married,F_15_19_yr_Tot,F_20_24_yr_Married,F_20_24_yr_Separated,F_20_24_yr_Divorced,F_20_24_yr_Widowed,F_20_24_yr_Never_Married,F_20_24_yr_Tot,F_25_34_yr_Married,F_25_34_yr_Separated,F_25_34_yr_Divorced,F_25_34_yr_Widowed,F_25_34_yr_Never_Married,F_25_34_yr_Tot,F_35_44_yr_Married,F_35_44_yr_Separated,F_35_44_yr_Divorced,F_35_44_yr_Widowed,F_35_44_yr_Never_Married,F_35_44_yr_Tot,F_45_54_yr_Married,F_45_54_yr_Separated,F_45_54_yr_Divorced,F_45_54_yr_Widowed,F_45_54_yr_Never_Married,F_45_54_yr_Tot,F_55_64_yr_Married,F_55_64_yr_Separated,F_55_64_yr_Divorced,F_55_64_yr_Widowed,F_55_64_yr_Never_Married,F_55_64_yr_Tot,F_65_74_yr_Married,F_65_74_yr_Separated,F_65_74_yr_Divorced,F_65_74_yr_Widowed,F_65_74_yr_Never_Married,F_65_74_yr_Tot,F_75_84_yr_Married,F_75_84_yr_Separated,F_75_84_yr_Divorced,F_75_84_yr_Widowed,F_75_84_yr_Never_Married,F_75_84_yr_Tot,F_85ov_Married,F_85ov_Separated,F_85ov_Divorced,F_85ov_Widowed,F_85ov_Never_Married,F_85ov_Tot,F_Tot_Married,F_Tot_Separated,F_Tot_Divorced,F_Tot_Widowed,F_Tot_Never_Married,F_Tot_Tot,P_15_19_yr_Married,P_15_19_yr_Separated,P_15_19_yr_Divorced,P_15_19_yr_Widowed,P_15_19_yr_Never_Married,P_15_19_yr_Tot,P_20_24_yr_Married,P_20_24_yr_Separated,P_20_24_yr_Divorced,P_20_24_yr_Widowed,P_20_24_yr_Never_Married,P_20_24_yr_Tot,P_25_34_yr_Married,P_25_34_yr_Separated,P_25_34_yr_Divorced,P_25_34_yr_Widowed,P_25_34_yr_Never_Married,P_25_34_yr_Tot,P_35_44_yr_Married,P_35_44_yr_Separated,P_35_44_yr_Divorced,P_35_44_yr_Widowed,P_35_44_yr_Never_Married,P_35_44_yr_Tot,P_45_54_yr_Married,P_45_54_yr_Separated,P_45_54_yr_Divorced,P_45_54_yr_Widowed,P_45_54_yr_Never_Married,P_45_54_yr_Tot,P_55_64_yr_Married,P_55_64_yr_Separated,P_55_64_yr_Divorced,P_55_64_yr_Widowed,P_55_64_yr_Never_Married,P_55_64_yr_Tot,P_65_74_yr_Married,P_65_74_yr_Separated,P_65_74_yr_Divorced,P_65_74_yr_Widowed,P_65_74_yr_Never_Married,P_65_74_yr_Tot,P_75_84_yr_Married,P_75_84_yr_Separated,P_75_84_yr_Divorced,P_75_84_yr_Widowed,P_75_84_yr_Never_Married,P_75_84_yr_Tot,P_85ov_Married,P_85ov_Separated,P_85ov_Divorced,P_85ov_Widowed,P_85ov_Never_Married,P_85ov_Tot,P_Tot_Married,P_Tot_Separated,P_Tot_Divorced,P_Tot_Widowed,P_Tot_Never_Married,P_Tot_Tot
SSC70203,0,0,0,0,10,10,3,0,0,0,12,20,18,0,0,0,12,22,3,0,0,0,8,15,11,0,0,0,3,10,17,0,3,0,3,19,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,49,3,5,0,42,106,0,0,0,0,13,13,4,0,0,0,15,20,15,0,0,0,8,27,6,0,0,0,15,21,10,4,0,3,10,25,16,0,3,0,3,25,4,0,3,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,59,8,8,10,65,146,0,0,0,0,26,26,12,0,0,0,28,36,32,0,0,0,18,54,15,3,0,0,22,40,17,4,0,5,14,40,25,3,7,3,4,46,8,0,0,0,0,11,0,0,0,0,0,3,0,0,0,0,0,0,114,8,12,8,106,252
SSC70204,0,0,0,0,8,8,3,0,0,0,6,5,3,0,0,0,12,13,0,0,0,0,3,6,5,0,0,0,3,8,0,0,0,0,6,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,0,0,0,34,51,0,0,0,0,5,4,0,0,0,0,3,3,0,0,0,0,5,10,0,0,0,0,6,6,3,0,0,0,7,11,0,0,0,0,4,4,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,11,0,0,0,28,37,0,0,0,0,11,11,3,0,0,0,9,8,6,0,0,0,18,26,0,0,0,0,10,12,9,0,0,0,9,15,4,0,0,0,5,13,0,0,0,0,3,5,0,0,0,0,0,0,0,0,0,0,0,0,19,3,0,0,59,83
SSC70205,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,0,3,3,0,0,0,0,0,5,3,0,0,0,0,3,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,5,7,14,0,0,0,0,3,3,0,0,0,0,4,3,0,0,0,0,6,4,0,0,0,0,5,3,3,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,20,27,0,0,0,0,3,7,0,0,0,0,10,10,0,0,0,0,9,10,0,0,0,0,4,6,5,0,0,0,0,9,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,0,0,5,28,41
SSC70206,0,0,0,0,16,20,3,0,0,0,15,20,9,0,0,0,22,29,4,0,0,0,15,19,8,0,0,0,8,12,7,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32,0,0,0,70,103,0,0,0,0,20,28,8,0,0,0,16,20,11,0,0,0,26,42,13,0,0,0,12,25,8,0,0,3,8,16,0,0,0,5,3,11,4,0,0,3,0,3,0,0,0,0,0,0,0,0,0,0,0,0,38,3,0,8,93,142,3,0,0,0,40,41,7,0,0,0,30,41,20,0,0,0,53,67,19,0,0,0,28,40,11,0,0,4,14,24,6,0,0,5,4,12,4,0,0,3,0,3,0,0,0,0,0,0,0,0,0,0,0,0,68,3,0,8,164,245
SSC70207,9,0,0,0,62,77,20,0,0,0,23,51,66,0,3,0,30,100,46,0,0,9,9,64,31,0,3,3,9,53,23,3,0,4,3,37,7,0,3,3,0,12,0,0,0,0,0,0,0,0,0,0,0,0,209,8,9,18,146,391,8,0,0,0,54,64,26,0,0,0,21,50,59,5,7,4,23,94,57,4,0,4,15,79,34,0,6,3,9,54,23,0,7,3,6,40,0,0,4,4,0,7,0,0,0,3,0,3,0,0,0,0,0,0,212,10,24,24,122,387,21,0,0,0,122,142,47,0,3,0,44,92,126,6,11,4,50,193,103,3,3,10,23,146,69,3,4,3,21,99,49,3,5,13,8,73,7,0,4,6,0,18,0,0,0,3,0,3,0,0,0,0,0,0,422,21,34,41,267,779
SSC70208,0,0,0,0,101,97,8,0,0,0,74,91,87,3,3,0,139,238,164,8,14,3,86,278,155,26,30,0,62,268,94,15,17,0,30,160,40,5,17,3,10,69,0,4,0,0,0,4,0,0,0,0,0,0,547,61,83,11,506,1206,3,0,0,0,76,77,18,0,0,0,58,81,126,14,4,0,122,263,171,15,19,0,87,285,142,16,31,7,38,229,66,9,39,7,18,145,21,0,12,5,4,42,0,0,0,3,0,3,0,0,0,0,0,0,545,51,104,30,399,1131,0,0,0,0,170,173,26,0,0,0,138,167,215,14,11,0,258,503,332,19,31,3,174,562,296,39,59,6,99,505,157,28,55,11,55,305,57,5,30,7,14,110,0,4,3,3,0,8,0,0,0,0,0,0,1092,114,193,36,907,2340
SSC70209,0,0,0,0,7,7,0,0,0,0,7,9,0,0,0,0,3,3,3,0,0,0,0,3,0,0,0,0,3,5,0,0,0,0,0,0,4,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,22,26,0,0,0,0,0,3,0,0,0,0,3,5,0,0,0,0,7,3,3,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,10,22,0,0,0,0,7,4,0,0,0,0,10,13,0,0,0,0,8,13,3,0,0,0,3,10,0,0,0,0,3,8,0,0,0,0,0,3,4,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,14,0,3,0,27,46
SSC70210,0,0,0,0,89,90,3,0,0,0,103,108,164,3,4,0,244,417,189,11,10,0,118,323,119,14,22,3,88,244,105,14,41,9,45,210,79,11,36,8,28,159,21,0,4,3,4,36,3,0,0,3,0,6,684,50,124,25,710,1585,0,0,0,0,86,86,22,0,0,0,91,113,194,4,7,0,231,441,166,5,15,0,122,314,135,22,35,10,71,273,97,12,40,13,34,198,58,6,25,21,13,131,15,3,4,22,0,42,0,0,0,8,0,13,684,58,133,67,661,1601,0,0,0,0,171,172,31,0,0,0,189,221,359,10,15,0,475,858,350,16,29,0,239,633,254,37,60,7,159,514,196,27,87,15,82,410,138,18,57,27,40,289,35,3,14,25,6,74,3,0,0,6,0,18,1367,105,257,90,1368,3191
SSC70211,0,0,0,0,9,5,3,0,0,0,0,3,11,0,0,0,0,11,0,0,3,0,5,9,7,0,0,0,3,11,0,0,0,0,0,3,3,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,22,4,7,0,18,50,0,0,0,0,4,4,7,0,0,0,0,7,11,0,0,0,3,12,5,0,0,0,4,12,4,0,0,0,3,11,4,0,3,0,3,10,3,0,0,3,0,6,0,0,0,0,0,0,0,0,0,0,0,0,29,3,3,3,19,59,3,0,0,0,6,14,5,0,0,0,3,7,23,0,0,0,3,23,6,0,3,0,15,18,12,3,0,0,3,20,0,0,5,0,3,12,5,0,0,3,0,13,0,0,0,0,0,0,0,0,0,0,0,0,53,6,10,3,37,111
SSC70212,0,0,0,0,10,10,0,0,0,0,10,13,0,0,0,0,13,10,12,0,0,0,6,18,21,0,4,0,11,37,9,0,8,0,8,32,13,0,3,0,3,21,0,0,0,0,0,3,0,0,0,0,0,0,63,8,19,3,60,147,0,0,0,0,9,9,0,0,0,0,8,8,0,0,0,0,12,13,12,0,3,0,4,21,18,0,3,4,5,29,8,3,3,0,7,23,12,0,5,0,0,13,0,0,0,0,0,0,0,0,0,0,0,0,54,9,15,4,39,119,0,0,0,0,19,19,0,0,0,0,15,15,3,0,0,0,25,24,29,0,3,0,9,44,40,0,4,4,11,70,19,7,16,0,15,58,26,0,8,3,3,39,0,0,0,0,0,3,0,0,0,0,0,0,119,13,27,6,101,265
SSC70213,7,0,0,0,38,40,10,3,0,0,13,23,50,0,0,0,20,75,29,0,0,0,8,39,22,0,3,4,6,38,16,0,6,3,3,26,0,3,0,3,4,8,0,0,0,0,0,0,0,0,0,0,0,0,138,6,5,12,90,254,9,0,0,0,25,31,20,0,0,0,13,28,47,3,0,0,22,74,31,3,4,8,8,53,28,0,3,7,5,49,9,0,5,10,3,24,0,0,0,8,0,13,0,0,0,9,0,6,0,0,0,0,0,0,144,12,10,36,80,286,12,0,0,0,63,79,28,3,0,0,25,51,98,3,0,0,43,149,61,6,3,10,14,88,56,0,3,8,17,86,23,0,9,11,9,45,3,5,3,9,3,24,3,0,0,5,0,7,0,0,0,0,0,0,287,19,19,48,168,540
SSC70214,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,0,0,0,0,0,0,3,0,0,0,0,3,4,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,11
SSC70215,0,0,0,0,7,11,3,0,0,0,0,4,14,0,0,0,5,19,7,0,0,0,4,16,11,3,0,0,3,11,3,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40,3,0,0,19,66,0,0,0,0,5,5,6,0,0,0,7,12,10,3,0,0,5,20,8,3,0,5,3,26,13,0,0,0,4,11,3,0,0,3,0,7,0,0,0,3,0,7,0,0,0,3,0,3,0,0,0,0,0,0,45,6,3,11,30,95,0,0,0,0,13,17,12,0,0,0,10,15,27,3,0,0,8,36,16,3,0,5,9,33,18,3,0,0,3,28,6,0,0,3,0,11,0,0,0,3,0,9,0,0,0,3,0,3,0,0,0,0,0,0,83,14,5,12,48,162
SSC70216,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,3,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,9,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,4,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4,0,0,0,0,3,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,11,14
SSC70217,0,0,0,0,0,0,0,0,0,0,4,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,7,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,7,11,0,0,0,0,4,4,0,0,0,0,9,9,0,0,0,0,3,3,0,0,0,0,0,0,3,0,0,0,0,9,0,0,0,0,0,4,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,16,30
SSC70218,3,0,0,0,14,17,8,0,0,0,8,13,18,4,0,0,12,31,15,3,0,0,0,21,14,0,0,0,3,16,17,0,0,3,0,24,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,73,9,3,3,36,122,3,0,0,0,11,10,12,0,0,0,3,16,23,3,0,0,21,51,16,0,0,0,6,26,15,0,0,3,4,21,12,0,3,8,7,34,0,0,0,0,0,5,0,0,0,4,0,4,0,0,0,0,0,0,85,13,7,14,49,172,8,0,0,0,22,26,17,3,0,0,10,29,46,7,0,0,30,87,31,4,0,0,4,48,24,3,0,3,3,38,34,3,3,10,12,57,4,0,3,0,0,6,0,0,0,4,0,3,0,0,0,0,0,0,161,19,9,18,84,295
SSC70219,0,0,0,0,49,49,0,0,0,0,67,67,87,3,0,0,179,274,141,14,19,0,49,225,134,8,28,0,45,215,79,3,31,0,30,148,57,4,20,3,13,100,7,0,4,3,0,18,3,0,0,0,0,3,515,36,106,5,438,1104,3,0,0,0,58,57,7,0,0,0,67,78,126,13,5,0,176,317,147,12,8,0,80,244,107,12,26,0,53,203,73,8,26,11,15,127,25,0,8,4,5,51,6,0,4,15,0,23,0,0,0,4,0,4,493,41,84,34,451,1103,3,0,0,0,102,101,7,0,0,0,137,148,213,15,9,0,359,593,287,23,27,0,133,470,243,20,54,0,101,417,150,13,56,8,43,273,90,0,33,13,19,148,13,0,6,13,0,40,3,0,0,4,0,5,1004,70,189,45,893,2203
SSC70220,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3
SSC70221,0,0,0,0,3,3,3,0,0,0,11,19,0,0,0,0,3,7,8,0,0,0,3,4,3,0,0,0,10,15,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21,0,0,0,31,56,0,0,0,0,8,12,7,0,0,0,11,15,5,0,0,0,4,3,7,3,0,5,3,13,7,0,0,0,3,6,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,3,0,7,31,55,0,0,0,0,14,18,9,0,0,0,20,31,5,0,0,0,3,12,10,3,0,5,3,22,7,0,0,0,6,24,3,0,0,0,4,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,39,4,3,7,60,111
SSC70222,0,0,0,0,8,8,0,0,0,0,8,14,3,0,0,0,13,19,0,0,0,0,10,10,3,0,0,0,4,9,0,0,0,0,5,10,4,0,0,0,0,8,0,0,0,0,0,0,0,0,0,3,0,3,20,4,3,3,48,78,0,0,0,0,0,0,0,0,0,0,21,21,3,0,0,0,29,31,0,0,0,0,3,3,4,0,3,0,3,13,3,0,0,0,3,12,6,0,0,3,0,6,0,0,0,0,0,0,0,0,0,0,0,0,17,0,4,3,54,86,0,0,0,0,10,10,0,0,0,0,28,28,9,0,0,0,42,50,3,0,0,0,8,16,10,0,5,0,9,20,5,0,3,3,9,16,6,0,0,3,0,16,0,0,0,0,0,0,0,0,0,3,0,3,33,6,8,8,106,160
SSC70223,0,0,0,0,4,4,6,0,0,0,3,6,8,0,0,0,0,5,4,0,0,0,0,4,3,0,0,0,0,3,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23,0,3,0,14,37,3,0,0,0,0,9,3,0,0,0,0,5,3,0,0,0,3,8,3,0,0,0,0,7,4,0,0,0,0,8,0,0,0,4,0,3,0,0,0,3,0,3,0,0,0,0,0,0,0,0,0,0,0,0,20,3,0,4,13,43,3,0,0,0,8,13,4,0,0,0,3,10,12,0,0,0,3,20,10,0,0,0,0,8,4,0,0,0,4,13,0,0,0,4,0,7,0,0,0,3,0,3,0,0,0,0,0,3,0,0,0,0,0,0,39,3,3,4,23,75
SSC70224,4,0,0,0,21,20,3,0,0,0,10,11,10,0,0,0,8,17,7,3,0,0,11,15,11,0,3,0,11,24,13,3,3,0,9,30,4,0,11,3,3,17,0,0,9,3,0,8,0,0,0,0,0,0,48,3,20,9,65,143,0,0,0,0,9,11,4,0,0,0,4,9,6,0,0,0,8,19,11,0,3,0,3,18,8,0,0,3,9,23,4,4,4,3,3,19,0,0,0,3,3,11,0,0,7,0,0,4,0,0,0,0,0,0,36,10,16,7,40,117,3,0,0,0,26,29,8,0,0,0,12,24,19,0,3,0,19,36,14,3,3,0,14,35,16,0,4,3,19,48,23,4,6,3,12,51,6,0,7,9,4,30,0,0,7,4,0,17,0,0,0,0,0,0,85,12,40,16,110,257
SSC70225,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,0,0,3,3,0,4,0,0,4,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,8,0,4,0,8,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,3,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4,0,0,0,0,3,3,0,0,0,0,3,3,4,0,4,0,0,11,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,9,0,4,0,13,20
SSC70226,0,0,0,0,13,13,0,0,0,0,11,11,6,0,0,0,20,26,20,0,0,0,25,42,10,0,0,0,7,15,10,4,0,3,3,17,0,0,0,0,0,3,0,0,0,3,0,3,0,0,0,0,0,0,47,4,4,3,73,135,0,0,0,0,5,10,0,0,0,0,9,9,8,0,0,0,15,29,22,3,0,0,20,43,9,0,0,0,4,15,5,0,0,3,8,19,0,0,0,3,0,9,3,0,0,3,3,10,0,0,0,0,0,0,53,5,0,8,72,143,0,0,0,0,21,19,3,0,0,0,14,20,16,0,0,0,37,53,39,3,0,0,43,92,21,0,0,0,12,34,14,4,0,3,12,35,3,0,0,3,0,6,3,0,0,6,3,10,0,0,0,0,0,0,105,3,6,15,144,274
SSC70227,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,5,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,10,10,0,0,0,0,0,0,0,0,0,0,4,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,11,0,0,0,0,0,0,0,0,0,0,4,4,0,0,0,0,8,8,0,0,0,0,0,0,0,0,0,0,3,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,4,0,16,20
SSC70228,0,0,0,0,0,0,0,0,0,0,3,3,6,0,0,0,3,7,6,0,0,0,3,8,7,0,0,0,3,12,3,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21,3,3,0,13,38,0,0,0,0,3,3,0,0,0,0,3,3,9,0,0,0,0,9,0,0,0,0,0,3,7,0,0,0,0,7,3,0,0,0,3,10,7,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,21,0,0,0,8,42,0,0,0,0,3,3,0,0,0,0,8,9,9,0,0,0,3,17,6,0,0,0,0,12,14,0,3,0,5,22,9,0,3,0,3,14,5,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,51,4,3,0,22,83
SSC70229,0,0,0,0,28,35,17,0,0,0,28,44,37,7,0,0,29,72,37,3,0,0,7,48,31,0,3,0,14,46,18,0,3,3,5,32,12,0,0,4,0,10,0,0,0,0,0,0,0,0,0,0,0,0,157,6,11,9,111,285,8,0,0,0,21,30,21,0,0,0,24,50,49,4,3,0,30,87,47,0,0,3,16,69,36,0,4,11,10,60,12,0,3,11,3,29,3,0,0,6,0,9,0,0,0,5,0,5,0,0,0,3,0,3,177,4,8,42,104,334,11,0,0,0,54,61,41,0,0,0,47,90,88,6,5,0,55,156,85,3,0,3,29,120,65,0,6,12,23,109,38,0,5,13,6,57,15,0,0,8,0,23,0,0,0,5,0,4,0,0,0,3,0,3,332,13,16,44,217,622
SSC70230,0,0,0,0,4,4,0,0,0,0,3,3,3,0,0,0,3,6,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,11,23,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,0,6,8,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,6,20,0,0,0,0,8,8,0,0,0,0,3,3,3,0,0,0,10,9,3,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,16,3,0,0,21,42
SSC70231,0,0,0,0,79,80,8,0,0,0,82,89,121,0,3,0,185,307,153,11,9,0,97,270,106,14,34,3,90,243,89,11,43,0,44,191,57,3,13,4,24,107,16,3,4,5,6,37,4,0,0,3,0,9,563,37,112,18,614,1339,0,0,0,0,86,86,16,0,0,0,66,82,150,5,8,0,184,351,144,13,32,0,115,301,102,11,42,3,65,226,79,18,49,8,44,201,29,3,23,13,7,78,8,0,5,15,4,38,4,0,0,8,0,12,533,47,170,49,570,1371,0,0,0,0,163,165,23,0,0,0,146,175,275,5,8,0,370,660,293,16,41,0,215,574,205,23,78,4,155,471,171,30,98,17,89,397,84,3,38,15,31,184,28,4,9,20,11,69,6,0,0,13,0,18,1093,86,276,69,1181,2712
SSC70232,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,0,3,3,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,6,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,3,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,0,0,7,3,0,0,0,0,3,5,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,8,13
SSC70233,0,0,0,0,15,10,0,0,0,0,13,13,0,0,0,0,21,21,3,0,0,0,11,13,3,0,0,0,10,10,0,0,0,0,3,8,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,62,72,0,0,0,0,19,19,0,0,0,0,10,10,0,0,0,0,13,13,0,0,0,0,14,9,3,0,0,0,7,12,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,3,0,62,67,0,0,0,0,31,29,0,0,0,0,28,28,0,0,0,0,33,33,5,0,0,0,24,25,4,0,0,0,11,19,3,0,0,0,6,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,3,3,0,122,145
