SSC_CODE_2016,P_15_19_Num_chld_evr_brn_Nne,P_15_19_Num_chld_evr_brn_1,P_15_19_Num_chld_evr_brn_2,P_15_19_Num_chld_evr_brn_3,P_15_19_Num_chld_evr_brn_4,P_15_19_Num_chld_evr_brn_5,P_15_19_Num_chd_evr_brn_6_mr,P_15_19_Num_chld_evr_brn_ns,P_15_19_yrs_Total,P_20_24_Num_chld_evr_brn_Nne,P_20_24_Num_chld_evr_brn_1,P_20_24_Num_chld_evr_brn_2,P_20_24_Num_chld_evr_brn_3,P_20_24_Num_chld_evr_brn_4,P_20_24_Num_chld_evr_brn_5,P_20_24_Num_chd_evr_brn_6_mr,P_20_24_Num_chld_evr_brn_ns,P_20_24_yrs_Total,P_25_29_Num_chld_evr_brn_Nne,P_25_29_Num_chld_evr_brn_1,P_25_29_Num_chld_evr_brn_2,P_25_29_Num_chld_evr_brn_3,P_25_29_Num_chld_evr_brn_4,P_25_29_Num_chld_evr_brn_5,P_25_29_Num_chd_evr_brn_6_mr,P_25_29_Num_chld_evr_brn_ns,P_25_29_yrs_Total,P_30_34_Num_chld_evr_brn_Nne,P_30_34_Num_chld_evr_brn_1,P_30_34_Num_chld_evr_brn_2,P_30_34_Num_chld_evr_brn_3,P_30_34_Num_chld_evr_brn_4,P_30_34_Num_chld_evr_brn_5,P_30_34_Num_chd_evr_brn_6_mr,P_30_34_Num_chld_evr_brn_ns,P_30_34_yrs_Total,P_35_39_Num_chld_evr_brn_Nne,P_35_39_Num_chld_evr_brn_1,P_35_39_Num_chld_evr_brn_2,P_35_39_Num_chld_evr_brn_3,P_35_39_Num_chld_evr_brn_4,P_35_39_Num_chld_evr_brn_5,P_35_39_Num_chd_evr_brn_6_mr,P_35_39_Num_chld_evr_brn_ns,P_35_39_yrs_Total,P_40_44_Num_chld_evr_brn_Nne,P_40_44_Num_chld_evr_brn_1,P_40_44_Num_chld_evr_brn_2,P_40_44_Num_chld_evr_brn_3,P_40_44_Num_chld_evr_brn_4,P_40_44_Num_chld_evr_brn_5,P_40_44_Num_chd_evr_brn_6_mr,P_40_44_Num_chld_evr_brn_ns,P_40_44_yrs_Total,P_45_49_Num_chld_evr_brn_Nne,P_45_49_Num_chld_evr_brn_1,P_45_49_Num_chld_evr_brn_2,P_45_49_Num_chld_evr_brn_3,P_45_49_Num_chld_evr_brn_4,P_45_49_Num_chld_evr_brn_5,P_45_49_Num_chd_evr_brn_6_mr,P_45_49_Num_chld_evr_brn_ns,P_45_49_yrs_Total,P_50_54_Num_chld_evr_brn_Nne,P_50_54_Num_chld_evr_brn_1,P_50_54_Num_chld_evr_brn_2,P_50_54_Num_chld_evr_brn_3,P_50_54_Num_chld_evr_brn_4,P_50_54_Num_chld_evr_brn_5,P_50_54_Num_chd_evr_brn_6_mr,P_50_54_Num_chld_evr_brn_ns,P_50_54_yrs_Total,P_55_59_Num_chld_evr_brn_Nne,P_55_59_Num_chld_evr_brn_1,P_55_59_Num_chld_evr_brn_2,P_55_59_Num_chld_evr_brn_3,P_55_59_Num_chld_evr_brn_4,P_55_59_Num_chld_evr_brn_5,P_55_59_Num_chd_evr_brn_6_mr,P_55_59_Num_chld_evr_brn_ns,P_55_59_yrs_Total,P_60_64_Num_chld_evr_brn_Nne,P_60_64_Num_chld_evr_brn_1,P_60_64_Num_chld_evr_brn_2,P_60_64_Num_chld_evr_brn_3,P_60_64_Num_chld_evr_brn_4,P_60_64_Num_chld_evr_brn_5,P_60_64_Num_chd_evr_brn_6_mr,P_60_64_Num_chld_evr_brn_ns,P_60_64_yrs_Total,P_65_69_Num_chld_evr_brn_Nne,P_65_69_Num_chld_evr_brn_1,P_65_69_Num_chld_evr_brn_2,P_65_69_Num_chld_evr_brn_3,P_65_69_Num_chld_evr_brn_4,P_65_69_Num_chld_evr_brn_5,P_65_69_Num_chd_evr_brn_6_mr,P_65_69_Num_chld_evr_brn_ns,P_65_69_yrs_Total,P_70_74_Num_chld_evr_brn_Nne,P_70_74_Num_chld_evr_brn_1,P_70_74_Num_chld_evr_brn_2,P_70_74_Num_chld_evr_brn_3,P_70_74_Num_chld_evr_brn_4,P_70_74_Num_chld_evr_brn_5,P_70_74_Num_chd_evr_brn_6_mr,P_70_74_Num_chld_evr_brn_ns,P_70_74_yrs_Total,P_75_79_Num_chld_evr_brn_Nne,P_75_79_Num_chld_evr_brn_1,P_75_79_Num_chld_evr_brn_2,P_75_79_Num_chld_evr_brn_3,P_75_79_Num_chld_evr_brn_4,P_75_79_Num_chld_evr_brn_5,P_75_79_Num_chd_evr_brn_6_mr,P_75_79_Num_chld_evr_brn_ns,P_75_79_yrs_Total,P_80_84_Num_chld_evr_brn_Nne,P_80_84_Num_chld_evr_brn_1,P_80_84_Num_chld_evr_brn_2,P_80_84_Num_chld_evr_brn_3,P_80_84_Num_chld_evr_brn_4,P_80_84_Num_chld_evr_brn_5,P_80_84_Num_chd_evr_brn_6_mr,P_80_84_Num_chld_evr_brn_ns,P_80_84_yrs_Total,P_85_ov_Num_chld_evr_brn_Nne,P_85_ov_Num_chld_evr_brn_1,P_85_ov_Num_chld_evr_brn_2,P_85_ov_Num_chld_evr_brn_3,P_85_ov_Num_chld_evr_brn_4,P_85_ov_Num_chld_evr_brn_5,P_85_ov_Num_chd_evr_brn_6_mr,P_85_ov_Num_chld_evr_brn_ns,P_85ov_Total,Tot_Nmbr_child_ever_born_None,Tot_Nmbr_children_ever_born_1,Tot_Nmbr_children_ever_born_2,Tot_Nmbr_children_ever_born_3,Tot_Nmbr_children_ever_born_4,Tot_Nmbr_children_ever_born_5,Tot_Nmbr_chidrn_ever_brn_6_mr,Tot_Nmbr_childrn_ever_born_Ns,Total_Total
SSC70075,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SSC70076,3,0,0,0,0,0,0,0,0,4,0,3,0,0,0,0,0,11,3,0,0,0,0,0,0,3,8,3,4,0,0,3,0,0,0,7,0,0,0,3,0,0,0,0,4,0,0,0,3,0,3,0,0,8,0,0,0,3,0,0,0,0,3,0,0,0,0,0,3,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,3,11,10,11,6,3,3,59
SSC70077,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,4,5,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,6,0,0,0,0,3,16
SSC70078,32,0,0,0,0,0,0,3,31,22,3,3,0,0,0,0,8,29,48,7,7,0,0,0,0,11,69,22,5,14,0,0,0,0,5,52,26,9,16,9,5,0,0,4,60,17,12,19,3,0,0,0,8,54,8,4,17,15,3,0,0,7,58,7,6,31,15,5,3,0,9,85,9,0,17,7,3,0,0,10,49,4,4,12,13,4,3,0,4,37,6,3,7,3,3,0,0,6,27,0,0,0,8,0,0,0,0,12,0,0,6,4,6,0,0,0,13,0,0,0,0,3,0,0,0,5,0,0,3,0,3,0,0,0,7,200,61,140,85,42,5,3,68,600
SSC70079,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,6,3,0,0,0,0,0,0,0,11,3,0,0,0,0,0,0,3,6,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,5,0,0,0,3,0,0,0,0,6,0,0,0,0,0,0,0,3,6,0,0,0,0,0,0,0,4,9,3,0,5,3,0,0,0,3,9,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,3,10,11,0,0,3,18,62
SSC70080,86,0,0,0,0,0,0,23,108,60,18,4,4,0,0,0,17,108,53,31,12,3,5,0,0,19,116,43,29,33,21,5,0,0,16,146,21,18,39,22,3,4,3,14,119,16,10,31,18,6,5,0,4,99,8,11,34,14,11,3,3,7,101,8,7,26,15,7,4,0,11,87,7,8,20,15,8,0,0,9,69,5,4,20,11,4,6,0,13,52,3,3,14,9,4,0,0,3,33,0,0,6,7,0,0,3,0,13,0,0,3,5,0,0,0,5,11,0,0,0,0,0,0,3,0,7,0,0,0,0,0,0,0,0,0,308,138,240,140,59,29,24,136,1074
SSC70081,3,0,0,0,0,0,0,0,3,0,0,3,0,0,0,0,0,6,3,0,0,0,0,0,0,0,3,3,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,4,0,3,0,0,3,0,0,0,6,0,0,3,0,0,0,0,0,3,0,0,7,3,0,0,0,0,12,3,0,3,0,0,0,0,0,6,4,3,4,0,0,0,0,0,14,0,0,4,3,0,0,0,0,15,0,0,4,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19,12,26,9,9,4,3,3,85
SSC70082,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,5,4,3,0,0,4,25
SSC70083,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,3,0,0,3,0,0,0,0,4,7,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,7,0,0,0,0,3,17
SSC70084,73,0,0,0,0,0,0,15,89,90,11,10,0,0,0,0,16,117,93,28,31,12,0,0,0,22,188,59,57,51,26,10,0,0,24,226,31,26,50,21,9,6,0,6,148,30,18,44,22,8,3,0,5,127,22,12,46,18,9,3,0,3,116,12,13,37,19,14,3,0,3,103,10,9,27,17,11,0,4,6,87,3,4,15,9,7,0,0,3,43,4,7,17,8,7,0,0,6,41,0,0,4,4,3,0,0,3,13,0,3,0,7,0,0,0,0,11,0,0,0,0,0,0,0,0,6,0,0,0,3,0,0,0,0,0,426,196,319,171,69,18,7,108,1313
SSC70085,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SSC70086,25,7,0,0,0,0,0,27,55,19,11,3,3,0,0,0,16,48,9,6,7,3,0,0,0,10,26,0,14,4,10,3,3,0,3,41,4,11,4,6,3,3,3,0,32,12,3,8,4,10,3,0,5,46,4,0,3,0,0,0,0,6,16,3,0,0,0,9,0,0,0,12,0,4,6,7,0,3,0,0,23,3,0,0,3,0,0,3,0,11,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,77,49,35,43,26,16,10,72,332
SSC70087,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,3
SSC70088,64,0,0,0,0,0,0,11,72,45,6,3,0,0,0,0,6,63,118,12,6,0,3,0,0,27,163,75,22,14,4,3,0,0,22,147,38,18,23,17,7,0,0,15,127,31,17,36,17,6,0,0,9,113,24,16,21,33,6,0,0,10,115,32,16,33,16,9,0,0,8,117,25,15,30,28,7,6,0,13,127,23,13,25,23,7,3,0,15,104,8,5,10,14,8,3,7,12,64,4,3,13,10,3,6,0,5,43,0,3,5,3,6,3,0,0,21,3,0,0,0,0,0,3,0,11,4,0,3,0,0,0,0,3,7,493,159,231,164,62,24,16,154,1296
SSC70089,4,0,0,0,0,0,0,0,4,11,0,0,0,0,0,0,0,13,12,0,0,0,0,0,0,0,13,3,3,0,0,0,0,0,0,3,0,0,5,0,0,0,0,0,9,3,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,36,9,9,4,0,0,0,5,55
SSC70090,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,3,6,0,0,0,0,0,0,0,3,3,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,6,3,0,3,0,0,0,0,10,12,0,0,8,0,0,0,0,4,18,0,0,0,0,0,0,0,0,4,0,0,3,0,0,0,0,4,10,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,4,5,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,3,15,5,0,0,0,35,74
SSC70091,13,3,0,0,0,0,0,0,16,4,7,3,0,0,0,0,0,11,3,0,3,7,0,0,0,0,16,5,0,0,3,0,0,0,0,13,5,0,0,3,0,0,0,0,13,0,0,0,3,0,0,3,0,15,3,0,0,0,0,0,3,0,11,0,0,3,0,0,0,0,0,9,0,0,3,3,0,0,0,0,8,0,0,4,0,3,0,0,0,12,0,0,0,3,0,0,0,0,5,0,0,0,3,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30,15,19,25,11,6,10,3,119
SSC70092,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SSC70093,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,4,0,0,0,4,14
SSC70094,4,0,0,0,0,0,0,5,15,13,3,7,0,0,0,0,4,26,3,3,0,0,0,0,0,0,10,3,0,0,0,0,0,0,3,9,0,0,0,3,0,0,0,4,8,4,3,0,0,0,0,0,0,9,0,0,0,0,3,0,0,3,12,0,0,0,4,0,0,0,0,4,0,0,0,0,0,0,3,0,6,0,3,0,0,4,0,0,0,4,0,0,4,0,0,0,0,0,4,0,0,0,3,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32,18,14,20,12,3,7,20,121
SSC70095,3,0,0,0,0,0,0,0,6,6,3,0,0,0,0,0,0,9,3,0,0,0,0,0,0,0,3,4,7,0,0,0,0,0,0,8,6,0,0,3,0,0,0,0,8,3,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,3,3,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,3,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19,6,4,11,5,6,7,7,65
SSC70096,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,4,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,3,0,0,0,0,0,3,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,4,5,4,0,0,0,7,36
SSC70097,42,0,0,0,0,0,0,11,49,34,5,0,0,0,0,0,6,44,76,12,0,0,0,0,0,7,99,74,16,18,3,0,0,0,25,135,37,14,26,12,3,0,0,11,96,22,14,38,11,0,0,0,8,103,14,19,31,6,3,3,0,7,90,24,16,29,10,7,0,0,17,108,15,6,19,9,9,0,0,4,68,17,8,27,18,9,0,0,13,84,11,7,26,8,5,0,0,12,71,12,0,12,15,4,0,0,12,55,8,4,6,7,3,3,0,4,43,3,3,7,3,3,0,0,5,27,0,5,9,6,5,0,8,16,47,382,126,256,115,51,14,15,155,1112
SSC70098,32,0,0,0,0,0,0,3,36,33,5,0,0,0,0,0,9,47,31,13,16,3,0,0,0,7,71,29,18,23,9,3,0,0,6,88,11,6,37,10,0,0,0,5,71,9,11,26,11,3,0,0,7,69,8,3,21,10,0,0,0,3,41,5,0,16,11,3,4,0,3,37,3,3,4,6,0,0,0,0,20,0,4,7,0,3,0,0,0,11,0,0,4,3,3,0,0,4,10,5,0,0,0,0,0,0,0,11,0,3,6,3,0,0,0,0,15,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,5,169,69,152,62,24,8,3,56,541
SSC70099,0,0,0,0,0,0,0,3,3,0,0,0,0,0,0,0,0,6,0,4,3,0,0,0,0,0,8,3,0,3,4,0,0,0,0,9,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,8,0,0,3,0,4,0,0,0,11,0,0,0,3,0,0,0,0,4,0,0,0,0,0,0,0,3,10,0,0,0,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,5,19,9,8,3,4,9,68
SSC70100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,3,0,0,0,0,0,0,0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,3,0,0,0,7,21
SSC70101,3,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,3,3,0,0,0,0,0,0,3,3,0,0,0,0,0,0,0,0,3,0,0,0,7,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,4,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,3,8,3,0,0,3,35
SSC70102,3,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,3,0,3,0,0,0,0,0,5,5,0,0,0,0,0,0,0,11,0,3,0,3,0,0,0,3,10,0,0,0,0,0,0,0,0,3,3,0,7,0,0,0,0,0,10,0,0,6,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,3,0,3,0,0,3,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,3,16,6,3,0,0,17,58
SSC70103,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,8
SSC70104,0,0,0,0,0,0,0,0,4,0,3,0,0,0,0,0,0,4,0,3,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,7,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,3,0,3,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,6,3,3,5,3,3,9,39
SSC70105,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,4,9
SSC70106,60,6,0,0,0,0,0,49,115,23,34,15,0,0,0,0,21,94,15,21,24,13,6,0,0,16,91,9,16,20,21,12,3,3,17,103,12,4,9,23,10,14,6,7,84,5,7,7,8,6,7,5,5,56,4,10,8,9,8,4,5,7,56,4,6,6,14,6,8,6,10,69,3,3,8,20,16,5,3,7,60,4,3,4,6,11,3,0,0,28,0,0,0,0,0,0,5,4,11,0,0,0,3,3,6,4,0,14,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,139,115,103,128,79,40,35,140,788
SSC70107,6,0,0,0,0,0,0,36,45,0,0,0,0,0,0,0,44,44,3,3,0,0,0,0,0,37,46,3,4,0,3,0,0,0,34,47,5,0,3,3,0,0,0,32,36,0,0,0,0,0,0,0,43,43,0,0,0,0,0,0,0,13,14,0,0,3,3,0,0,0,14,25,0,0,0,0,0,0,0,9,11,0,0,0,0,0,0,0,10,17,0,0,0,0,0,0,0,7,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,0,0,0,0,0,0,16,12,11,12,0,0,0,285,336
SSC70108,0,0,0,0,0,0,0,4,3,7,4,0,0,0,0,0,6,13,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,7,5,3,0,0,0,10,44
SSC70109,90,5,0,0,0,0,0,18,113,94,10,9,0,0,0,0,22,134,86,43,24,3,0,0,0,29,198,69,34,36,19,7,4,0,25,193,32,19,57,30,12,3,3,22,178,29,27,36,27,7,0,3,17,154,27,24,62,32,15,8,3,25,190,30,19,41,27,15,0,3,22,148,29,24,39,14,14,5,0,17,139,8,10,21,24,13,3,3,15,94,9,3,22,12,11,3,0,5,60,3,4,12,12,7,6,0,7,46,4,3,8,3,0,3,3,3,28,0,3,0,3,0,4,0,3,21,3,0,0,3,3,3,3,3,16,517,219,372,202,96,43,28,237,1711
SSC70110,48,0,0,0,0,0,0,6,58,28,3,0,0,0,0,0,0,33,12,9,8,0,0,0,0,3,31,13,3,14,8,0,0,0,4,47,17,3,30,11,3,0,0,5,69,7,13,41,14,4,0,0,12,89,13,12,28,25,5,0,0,11,95,10,9,20,11,6,0,0,0,61,0,3,8,19,4,0,0,0,42,3,3,13,4,3,0,0,3,34,0,0,7,5,0,0,0,0,14,0,0,0,3,3,0,0,0,8,0,0,0,0,0,0,0,0,4,0,0,3,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,157,58,180,90,32,5,3,47,581
SSC70111,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
