SSC_CODE_2016,M_Hbn_in_RM_0_14,M_Hbn_in_RM_15_24,M_Hbn_in_RM_25_34,M_Hbn_in_RM_35_44,M_Hbn_in_RM_45_54,M_Hbn_in_RM_55_64,M_Hbn_in_RM_65_74,M_Hbn_in_RM_75_84,M_Hbn_in_RM_85ov,M_Hbn_in_RM_Tot,M_Ptn_in_DFM_0_14,M_Ptn_in_DFM_15_24,M_Ptn_in_DFM_25_34,M_Ptn_in_DFM_35_44,M_Ptn_in_DFM_45_54,M_Ptn_in_DFM_55_64,M_Ptn_in_DFM_65_74,M_Ptn_in_DFM_75_84,M_Ptn_in_DFM_85ov,M_Ptn_in_DFM_Tot,M_LonePnt_0_14,M_LonePnt_15_24,M_LonePnt_25_34,M_LonePnt_35_44,M_LonePnt_45_54,M_LonePnt_55_64,M_LonePnt_65_74,M_LonePnt_75_84,M_LonePnt_85ov,M_LonePnt_Tot,M_CU15_0_14,M_CU15_15_24,M_CU15_25_34,M_CU15_35_44,M_CU15_45_54,M_CU15_55_64,M_CU15_65_74,M_CU15_75_84,M_CU15_85ov,M_CU15_Tot,M_DpStu_0_14,M_DpStu_15_24,M_DpStu_25_34,M_DpStu_35_44,M_DpStu_45_54,M_DpStu_55_64,M_DpStu_65_74,M_DpStu_75_84,M_DpStu_85ov,M_DpStu_Tot,M_NDpChl_0_14,M_NDpChl_15_24,M_NDpChl_25_34,M_NDpChl_35_44,M_NDpChl_45_54,M_NDpChl_55_64,M_NDpChl_65_74,M_NDpChl_75_84,M_NDpChl_85ov,M_NDpChl_Tot,M_OthRI_0_14,M_OthRI_15_24,M_OthRI_25_34,M_OthRI_35_44,M_OthRI_45_54,M_OthRI_55_64,M_OthRI_65_74,M_OthRI_75_84,M_OthRI_85ov,M_OthRI_Tot,M_URI_in_FH_0_14,M_URI_in_FH_15_24,M_URI_in_FH_25_34,M_URI_in_FH_35_44,M_URI_in_FH_45_54,M_URI_in_FH_55_64,M_URI_in_FH_65_74,M_URI_in_FH_75_84,M_URI_in_FH_85ov,M_URI_in_FH_Tot,M_GrpH_Mem_0_14,M_GrpH_Mem_15_24,M_GrpH_Mem_25_34,M_GrpH_Mem_35_44,M_GrpH_Mem_45_54,M_GrpH_Mem_55_64,M_GrpH_Mem_65_74,M_GrpH_Mem_75_84,M_GrpH_Mem_85ov,M_GrpH_Mem_Tot,M_LonePsn_0_14,M_LonePsn_15_24,M_LonePsn_25_34,M_LonePsn_35_44,M_LonePsn_45_54,M_LonePsn_55_64,M_LonePsn_65_74,M_LonePsn_75_84,M_LonePsn_85ov,M_LonePsn_Tot,M_Vis_within_Aus_0_14,M_Vis_within_Aus_15_24,M_Vis_within_Aus_25_34,M_Vis_within_Aus_35_44,M_Vis_within_Aus_45_54,M_Vis_within_Aus_55_64,M_Vis_within_Aus_65_74,M_Vis_within_Aus_75_84,M_Vis_within_Aus_85ov,M_Vis_within_Aus_Tot,M_Tot_0_14,M_Tot_15_24,M_Tot_25_34,M_Tot_35_44,M_Tot_45_54,M_Tot_55_64,M_Tot_65_74,M_Tot_75_84,M_Tot_85ov,M_Tot_Tot,F_Wife_in_RM_0_14,F_Wife_in_RM_15_24,F_Wife_in_RM_25_34,F_Wife_in_RM_35_44,F_Wife_in_RM_45_54,F_Wife_in_RM_55_64,F_Wife_in_RM_65_74,F_Wife_in_RM_75_84,F_Wife_in_RM_85ov,F_Wife_in_RM_Tot,F_Ptn_in_DFM_0_14,F_Ptn_in_DFM_15_24,F_Ptn_in_DFM_25_34,F_Ptn_in_DFM_35_44,F_Ptn_in_DFM_45_54,F_Ptn_in_DFM_55_64,F_Ptn_in_DFM_65_74,F_Ptn_in_DFM_75_84,F_Ptn_in_DFM_85ov,F_Ptn_in_DFM_Tot,F_LonePnt_0_14,F_LonePnt_15_24,F_LonePnt_25_34,F_LonePnt_35_44,F_LonePnt_45_54,F_LonePnt_55_64,F_LonePnt_65_74,F_LonePnt_75_84,F_LonePnt_85ov,F_LonePnt_Tot,F_CU15_0_14,F_CU15_15_24,F_CU15_25_34,F_CU15_35_44,F_CU15_45_54,F_CU15_55_64,F_CU15_65_74,F_CU15_75_84,F_CU15_85ov,F_CU15_Tot,F_DpStu_0_14,F_DpStu_15_24,F_DpStu_25_34,F_DpStu_35_44,F_DpStu_45_54,F_DpStu_55_64,F_DpStu_65_74,F_DpStu_75_84,F_DpStu_85ov,F_DpStu_Tot,F_NDpChl_0_14,F_NDpChl_15_24,F_NDpChl_25_34,F_NDpChl_35_44,F_NDpChl_45_54,F_NDpChl_55_64,F_NDpChl_65_74,F_NDpChl_75_84,F_NDpChl_85ov,F_NDpChl_Tot,F_OthRI_0_14,F_OthRI_15_24,F_OthRI_25_34,F_OthRI_35_44,F_OthRI_45_54,F_OthRI_55_64,F_OthRI_65_74,F_OthRI_75_84,F_OthRI_85ov,F_OthRI_Tot,F_URI_in_FH_0_14,F_URI_in_FH_15_24,F_URI_in_FH_25_34,F_URI_in_FH_35_44,F_URI_in_FH_45_54,F_URI_in_FH_55_64,F_URI_in_FH_65_74,F_URI_in_FH_75_84,F_URI_in_FH_85ov,F_URI_in_FH_Tot
SSC70113,..,3,0,0,0,0,0,0,0,5,..,0,0,0,3,3,0,0,0,7,..,0,0,0,0,0,0,0,0,0,15,..,..,..,..,..,..,..,..,15,..,3,..,..,..,..,..,..,..,3,..,3,0,0,0,0,0,0,0,3,..,3,0,0,0,0,0,0,0,3,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,15,6,4,7,3,5,0,0,0,36,..,3,0,0,0,0,0,0,0,7,..,0,0,0,6,0,0,0,0,3,..,0,0,0,0,0,0,0,0,0,10,..,..,..,..,..,..,..,..,10,..,0,..,..,..,..,..,..,..,0,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0
SSC70114,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0,0,..,..,..,..,..,..,..,..,0,..,0,..,..,..,..,..,..,..,0,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0,0,..,..,..,..,..,..,..,..,0,..,0,..,..,..,..,..,..,..,0,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0
SSC70115,..,22,40,36,28,18,9,0,0,155,..,0,8,4,0,4,0,0,0,19,..,0,0,3,0,3,0,0,0,8,111,..,..,..,..,..,..,..,..,111,..,20,..,..,..,..,..,..,..,20,..,40,12,3,0,0,0,0,0,55,..,25,15,17,14,3,4,0,0,75,..,0,3,0,0,0,0,0,0,3,..,0,3,0,0,0,0,0,0,3,..,0,3,3,4,0,0,0,0,9,4,0,0,0,0,0,0,0,0,8,118,111,84,67,49,28,8,0,0,464,..,27,44,36,30,8,0,0,0,156,..,3,6,6,0,3,0,0,0,18,..,5,15,15,15,4,0,0,0,55,117,..,..,..,..,..,..,..,..,117,..,20,..,..,..,..,..,..,..,20,..,21,11,3,0,0,0,0,0,35,..,37,18,18,12,8,5,0,0,93,..,0,0,4,0,0,0,0,0,6
SSC70116,..,3,82,129,92,69,14,7,3,401,..,24,88,34,19,9,0,0,0,181,..,0,3,3,12,3,0,0,0,21,316,..,..,..,..,..,..,..,..,316,..,45,..,..,..,..,..,..,..,45,..,43,7,5,0,0,0,0,0,59,..,15,3,0,0,0,3,0,0,24,..,3,4,0,3,0,0,0,0,18,..,16,35,9,10,0,0,0,0,74,..,3,9,17,17,3,6,3,0,52,0,6,3,3,7,6,0,0,0,33,314,166,236,210,159,91,31,12,3,1214,..,9,113,130,86,49,13,4,0,407,..,33,77,45,18,14,4,0,0,190,..,4,10,13,21,7,5,0,0,63,324,..,..,..,..,..,..,..,..,324,..,55,..,..,..,..,..,..,..,55,..,31,10,0,0,0,0,0,0,39,..,8,4,3,3,9,3,5,0,31,..,6,3,3,3,0,0,0,0,12
SSC70117,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0,0,..,..,..,..,..,..,..,..,0,..,0,..,..,..,..,..,..,..,0,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,3,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0,0,..,..,..,..,..,..,..,..,0,..,0,..,..,..,..,..,..,..,0,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0
SSC70118,..,3,7,9,0,9,7,0,0,34,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,3,24,..,..,..,..,..,..,..,..,24,..,0,..,..,..,..,..,..,..,0,..,6,6,0,0,0,0,0,0,14,..,3,11,3,0,5,0,0,0,17,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,24,22,25,14,3,16,5,0,0,109,..,3,14,10,4,6,0,0,0,35,..,0,0,0,0,0,0,0,0,0,..,0,0,6,3,0,0,0,0,19,28,..,..,..,..,..,..,..,..,28,..,0,..,..,..,..,..,..,..,0,..,10,6,0,0,0,0,0,0,18,..,3,5,0,3,3,0,0,0,14,..,0,0,0,0,0,0,0,0,0
SSC70119,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0,0,..,..,..,..,..,..,..,..,0,..,0,..,..,..,..,..,..,..,0,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,4,..,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0,4,..,..,..,..,..,..,..,..,4,..,0,..,..,..,..,..,..,..,0,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0
SSC70120,..,0,4,5,3,0,0,0,0,17,..,0,0,0,0,0,0,0,0,0,..,0,4,0,0,0,0,0,0,3,22,..,..,..,..,..,..,..,..,22,..,0,..,..,..,..,..,..,..,0,..,0,0,0,0,0,0,0,0,4,..,9,3,3,0,0,0,0,0,19,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,22,14,13,6,7,0,0,0,0,70,..,0,9,10,3,0,0,0,0,15,..,0,0,0,0,0,0,0,0,0,..,0,0,3,0,0,0,0,0,10,11,..,..,..,..,..,..,..,..,11,..,3,..,..,..,..,..,..,..,3,..,3,0,0,0,0,0,0,0,5,..,3,0,4,4,0,0,0,0,13,..,0,0,0,0,0,0,0,0,0
SSC70121,..,0,0,0,0,0,0,0,0,3,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0,3,..,..,..,..,..,..,..,..,3,..,0,..,..,..,..,..,..,..,0,..,0,0,0,0,0,0,0,0,0,..,0,4,0,0,0,0,0,0,3,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0,..,0,0,3,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,3,6,4,3,0,3,0,0,0,20,..,0,0,0,0,0,0,0,0,7,..,0,0,0,0,0,0,0,0,3,..,0,0,0,0,0,0,0,0,4,4,..,..,..,..,..,..,..,..,4,..,0,..,..,..,..,..,..,..,0,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0
SSC70122,..,0,7,4,3,0,0,0,0,18,..,0,4,0,0,4,0,0,0,8,..,0,0,0,0,0,0,0,0,6,19,..,..,..,..,..,..,..,..,19,..,0,..,..,..,..,..,..,..,0,..,4,0,0,0,0,0,0,0,5,..,0,0,0,0,0,0,0,0,3,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,3,0,0,0,5,0,0,0,0,0,0,0,0,0,0,19,4,10,4,3,7,4,0,0,65,..,0,4,3,0,3,0,0,0,17,..,0,3,0,0,0,0,0,0,6,..,0,0,3,3,0,0,0,0,8,16,..,..,..,..,..,..,..,..,16,..,0,..,..,..,..,..,..,..,0,..,3,0,0,0,0,0,0,0,3,..,0,0,0,3,3,0,0,0,6,..,0,0,0,0,0,0,0,0,0
SSC70123,..,0,40,77,68,41,21,13,0,256,..,3,48,27,26,6,4,0,0,117,..,0,0,6,3,0,0,0,0,13,203,..,..,..,..,..,..,..,..,203,..,26,..,..,..,..,..,..,..,26,..,34,9,3,0,0,0,0,0,45,..,0,3,0,0,4,0,3,0,9,..,7,3,0,5,0,0,0,0,16,..,4,9,3,16,3,3,0,0,39,..,0,0,12,13,6,6,0,0,39,3,0,3,0,0,0,0,0,0,11,205,76,109,126,134,70,33,16,0,773,..,0,59,88,66,35,12,4,0,268,..,18,38,27,27,14,3,0,0,118,..,0,5,10,15,4,3,0,0,37,193,..,..,..,..,..,..,..,..,193,..,23,..,..,..,..,..,..,..,23,..,24,7,0,0,0,0,0,0,28,..,0,0,0,4,7,4,0,0,10,..,3,3,3,5,3,0,0,0,18
SSC70124,..,11,29,7,15,12,0,0,0,71,..,4,9,3,0,0,0,0,0,13,..,3,0,3,0,0,0,0,0,3,64,..,..,..,..,..,..,..,..,64,..,3,..,..,..,..,..,..,..,3,..,17,8,0,0,0,0,0,0,23,..,17,3,5,4,3,3,0,0,35,..,0,0,0,0,0,0,0,0,4,..,0,0,0,0,0,0,0,0,0,..,4,0,0,0,3,0,0,0,12,3,4,3,0,6,0,0,0,0,16,66,51,43,24,29,15,5,0,0,235,..,15,14,14,16,9,0,0,0,72,..,3,6,4,0,0,0,0,0,15,..,3,12,10,3,0,0,0,0,26,68,..,..,..,..,..,..,..,..,68,..,3,..,..,..,..,..,..,..,3,..,11,10,0,0,0,0,0,0,16,..,8,6,7,7,3,5,3,0,39,..,0,3,0,0,0,0,0,0,3
SSC70125,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0,0,..,..,..,..,..,..,..,..,0,..,0,..,..,..,..,..,..,..,0,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0,0,..,..,..,..,..,..,..,..,0,..,0,..,..,..,..,..,..,..,0,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0
SSC70126,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0,0,..,..,..,..,..,..,..,..,0,..,0,..,..,..,..,..,..,..,0,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0,0,..,..,..,..,..,..,..,..,0,..,0,..,..,..,..,..,..,..,0,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0
SSC70127,..,0,0,6,13,12,5,0,0,33,..,0,3,0,5,0,0,0,0,5,..,0,0,0,0,0,0,0,0,0,16,..,..,..,..,..,..,..,..,16,..,4,..,..,..,..,..,..,..,4,..,3,0,0,0,0,0,0,0,4,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,3,..,0,0,0,0,3,0,0,0,3,3,57,21,15,4,3,0,0,0,97,18,63,30,20,26,17,8,3,0,172,..,0,3,4,7,16,3,0,0,36,..,0,3,0,3,3,0,0,0,10,..,0,0,0,0,0,0,0,0,0,11,..,..,..,..,..,..,..,..,11,..,0,..,..,..,..,..,..,..,0,..,3,0,0,0,0,0,0,0,3,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0
SSC70128,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0,0,..,..,..,..,..,..,..,..,0,..,0,..,..,..,..,..,..,..,0,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0,0,..,..,..,..,..,..,..,..,0,..,0,..,..,..,..,..,..,..,0,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0
SSC70129,..,3,24,99,142,137,90,24,3,519,..,12,38,39,62,47,5,0,0,210,..,0,3,7,12,5,3,0,0,27,269,..,..,..,..,..,..,..,..,269,..,66,..,..,..,..,..,..,..,66,..,62,34,9,3,0,0,0,0,115,..,7,4,6,7,3,5,5,0,39,..,6,13,10,5,3,7,3,0,45,..,3,10,10,9,10,3,0,0,37,..,7,9,12,14,29,26,10,3,116,5,12,10,8,6,6,0,0,0,58,269,183,147,196,257,247,145,49,14,1502,..,4,44,106,159,133,71,8,3,524,..,27,35,48,58,42,4,0,0,209,..,3,10,17,15,6,4,3,0,61,248,..,..,..,..,..,..,..,..,248,..,51,..,..,..,..,..,..,..,51,..,40,14,5,0,0,0,0,0,64,..,0,4,0,0,6,4,4,3,27,..,15,8,0,0,6,3,0,0,28
SSC70130,..,0,0,3,0,5,0,3,0,17,..,0,0,3,3,7,0,0,0,17,..,0,0,0,0,0,0,0,0,4,21,..,..,..,..,..,..,..,..,21,..,0,..,..,..,..,..,..,..,0,..,6,0,0,0,0,0,0,0,12,..,5,0,0,0,0,0,0,0,8,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,3,..,0,0,0,3,3,3,0,0,10,0,0,0,0,0,0,0,0,0,0,21,14,0,13,13,17,5,5,0,91,..,0,0,3,5,3,7,0,0,12,..,0,0,3,8,4,0,0,0,10,..,3,0,0,3,5,0,0,0,11,16,..,..,..,..,..,..,..,..,16,..,3,..,..,..,..,..,..,..,3,..,3,4,3,0,0,0,0,0,7,..,3,3,0,0,3,0,0,0,13,..,0,0,0,0,0,0,0,0,0
SSC70131,..,0,0,0,3,0,3,0,0,9,..,0,0,0,0,0,0,0,0,3,..,0,0,0,3,0,0,0,0,3,6,..,..,..,..,..,..,..,..,6,..,3,..,..,..,..,..,..,..,3,..,3,0,0,0,0,0,0,0,4,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,3,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,6,0,0,9,5,6,0,0,27,..,0,0,5,3,0,0,0,0,8,..,0,0,0,0,0,0,0,0,3,..,0,0,0,0,0,0,0,0,3,8,..,..,..,..,..,..,..,..,8,..,0,..,..,..,..,..,..,..,0,..,0,0,0,0,0,0,0,0,3,..,0,0,0,0,0,0,0,0,3,..,0,0,0,0,0,0,0,0,3
SSC70132,..,0,71,143,199,125,86,12,3,643,..,11,68,78,63,33,12,0,0,264,..,0,5,10,15,8,0,0,0,44,445,..,..,..,..,..,..,..,..,445,..,83,..,..,..,..,..,..,..,83,..,103,39,9,10,3,0,0,0,165,..,15,9,7,4,9,3,3,0,51,..,18,8,9,8,10,9,3,0,65,..,11,19,12,10,13,6,0,0,73,..,5,20,10,43,35,26,3,0,133,4,10,5,3,6,3,0,0,0,30,453,253,246,280,359,238,148,23,6,2004,..,3,100,175,179,125,64,5,0,652,..,26,83,61,69,24,5,0,0,275,..,0,20,28,23,13,9,6,0,94,383,..,..,..,..,..,..,..,..,383,..,72,..,..,..,..,..,..,..,72,..,64,18,3,0,0,0,0,0,85,..,4,8,0,0,12,7,5,3,38,..,18,8,3,9,3,0,0,0,44
SSC70133,..,0,3,8,25,22,7,3,0,74,..,3,3,4,10,0,0,0,0,21,..,0,0,0,3,0,0,0,0,3,38,..,..,..,..,..,..,..,..,38,..,11,..,..,..,..,..,..,..,11,..,9,0,0,0,0,0,0,0,13,..,8,0,0,0,3,0,0,0,13,..,0,0,0,0,0,0,0,0,5,..,0,4,0,0,0,0,0,0,8,..,0,0,0,0,4,0,0,0,11,0,0,0,0,0,0,0,0,0,4,38,26,15,22,44,32,13,3,0,189,..,0,4,12,29,20,0,0,0,63,..,0,7,3,10,0,0,0,0,21,..,4,0,0,7,3,0,0,0,12,27,..,..,..,..,..,..,..,..,27,..,5,..,..,..,..,..,..,..,5,..,13,3,0,0,0,0,0,0,16,..,0,3,4,0,3,0,3,0,19,..,0,0,0,3,0,0,0,0,3
SSC70134,..,0,6,6,4,5,0,0,0,14,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0,14,..,..,..,..,..,..,..,..,14,..,0,..,..,..,..,..,..,..,0,..,0,0,0,0,0,0,0,0,0,..,0,3,0,0,0,0,0,0,6,..,3,0,0,0,0,0,0,0,3,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,14,8,12,7,6,4,0,0,0,52,..,0,7,6,3,4,0,0,0,20,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,4,20,..,..,..,..,..,..,..,..,20,..,0,..,..,..,..,..,..,..,0,..,0,0,0,0,0,0,0,0,0,..,3,0,0,0,0,0,0,0,3,..,0,0,0,0,0,0,0,0,0
SSC70135,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0,0,..,..,..,..,..,..,..,..,0,..,0,..,..,..,..,..,..,..,0,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0,0,..,..,..,..,..,..,..,..,0,..,0,..,..,..,..,..,..,..,0,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0
SSC70136,..,0,19,39,35,25,3,0,0,120,..,7,10,19,13,6,0,0,0,56,..,0,0,4,4,0,0,0,0,9,108,..,..,..,..,..,..,..,..,108,..,7,..,..,..,..,..,..,..,7,..,10,0,4,0,0,0,0,0,15,..,7,7,0,0,0,0,0,0,14,..,7,0,0,0,0,0,0,0,5,..,5,6,3,0,0,0,0,0,16,..,3,12,19,25,16,3,0,0,70,3,0,3,0,3,3,0,0,0,17,107,47,62,85,81,48,5,4,0,437,..,3,30,31,33,18,3,0,0,123,..,4,19,22,10,0,0,0,0,61,..,0,5,4,4,4,3,0,0,23,99,..,..,..,..,..,..,..,..,99,..,3,..,..,..,..,..,..,..,3,..,7,0,0,0,0,0,0,0,6,..,3,0,4,0,0,0,0,0,11,..,0,0,0,0,0,0,0,0,3
SSC70137,..,5,12,17,15,0,0,0,0,47,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0,44,..,..,..,..,..,..,..,..,44,..,11,..,..,..,..,..,..,..,11,..,16,3,0,0,0,0,0,0,21,..,3,0,3,0,4,0,0,0,10,..,0,0,0,0,0,0,0,0,3,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,4,44,28,19,20,14,3,0,0,0,132,..,7,12,13,7,3,0,0,0,44,..,0,0,0,0,0,0,0,0,0,..,0,4,5,7,0,3,0,0,14,44,..,..,..,..,..,..,..,..,44,..,6,..,..,..,..,..,..,..,6,..,9,0,0,3,0,0,0,0,11,..,4,0,6,3,10,0,0,0,23,..,0,0,0,0,0,0,0,0,0
SSC70138,..,0,16,70,58,44,44,16,0,250,..,4,21,35,19,10,3,0,0,91,..,4,0,3,7,3,0,0,0,21,177,..,..,..,..,..,..,..,..,177,..,30,..,..,..,..,..,..,..,30,..,31,11,12,4,0,0,0,0,67,..,6,7,5,0,0,4,3,0,20,..,10,11,5,0,3,0,0,0,29,..,4,11,8,3,5,0,0,0,36,..,3,0,11,11,10,5,8,0,50,3,3,0,4,4,0,3,0,0,25,183,92,82,146,120,76,58,31,3,787,..,0,38,72,60,47,40,8,0,263,..,0,28,33,24,7,3,0,0,92,..,3,11,10,24,6,7,5,0,65,166,..,..,..,..,..,..,..,..,166,..,34,..,..,..,..,..,..,..,34,..,22,11,0,4,0,0,0,0,37,..,6,0,0,3,6,4,3,0,28,..,3,6,6,8,3,0,0,0,25
SSC70139,..,11,97,107,45,17,4,0,0,276,..,41,80,18,3,3,0,0,0,140,..,0,3,0,4,0,0,0,0,11,253,..,..,..,..,..,..,..,..,253,..,21,..,..,..,..,..,..,..,21,..,23,9,0,0,0,0,0,0,32,..,11,9,0,0,0,0,0,0,19,..,8,7,6,0,0,0,0,0,24,..,34,18,0,0,4,0,0,0,51,..,15,30,7,7,0,0,0,0,55,3,3,5,5,0,0,0,0,0,18,252,159,251,146,56,21,5,0,0,901,..,18,111,107,27,16,3,0,0,283,..,55,70,18,4,3,0,0,0,150,..,3,16,14,15,0,0,0,0,46,270,..,..,..,..,..,..,..,..,270,..,23,..,..,..,..,..,..,..,23,..,4,8,0,0,0,0,0,0,15,..,16,7,3,0,3,3,0,0,32,..,5,3,0,0,0,0,0,0,10
SSC70140,..,7,9,8,6,3,3,0,0,32,..,0,3,4,3,0,0,0,0,7,..,0,0,0,0,0,0,0,0,3,23,..,..,..,..,..,..,..,..,23,..,3,..,..,..,..,..,..,..,3,..,3,0,0,0,0,0,0,0,6,..,6,0,0,0,0,0,0,0,10,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,3,..,0,3,0,5,3,0,0,0,15,3,6,0,3,0,0,0,0,0,15,21,29,16,16,18,5,3,0,0,112,..,9,6,3,10,3,3,0,0,34,..,0,0,0,0,0,0,0,0,9,..,0,0,0,0,0,0,0,0,5,14,..,..,..,..,..,..,..,..,14,..,0,..,..,..,..,..,..,..,0,..,3,0,0,0,0,0,0,0,8,..,6,0,0,3,0,0,0,0,13,..,0,0,0,0,0,0,0,0,0
