SSC_CODE_2016,F_400_499_15_19_yrs,F_400_499_20_24_yrs,F_400_499_25_34_yrs,F_400_499_35_44_yrs,F_400_499_45_54_yrs,F_400_499_55_64_yrs,F_400_499_65_74_yrs,F_400_499_75_84_yrs,F_400_499_85ov,F_400_499_Tot,F_500_649_15_19_yrs,F_500_649_20_24_yrs,F_500_649_25_34_yrs,F_500_649_35_44_yrs,F_500_649_45_54_yrs,F_500_649_55_64_yrs,F_500_649_65_74_yrs,F_500_649_75_84_yrs,F_500_649_85ov,F_500_649_Tot,F_650_799_15_19_yrs,F_650_799_20_24_yrs,F_650_799_25_34_yrs,F_650_799_35_44_yrs,F_650_799_45_54_yrs,F_650_799_55_64_yrs,F_650_799_65_74_yrs,F_650_799_75_84_yrs,F_650_799_85ov,F_650_799_Tot,F_800_999_15_19_yrs,F_800_999_20_24_yrs,F_800_999_25_34_yrs,F_800_999_35_44_yrs,F_800_999_45_54_yrs,F_800_999_55_64_yrs,F_800_999_65_74_yrs,F_800_999_75_84_yrs,F_800_999_85ov,F_800_999_Tot,F_1000_1249_15_19_yrs,F_1000_1249_20_24_yrs,F_1000_1249_25_34_yrs,F_1000_1249_35_44_yrs,F_1000_1249_45_54_yrs,F_1000_1249_55_64_yrs,F_1000_1249_65_74_yrs,F_1000_1249_75_84_yrs,F_1000_1249_85ov,F_1000_1249_Tot,F_1250_1499_15_19_yrs,F_1250_1499_20_24_yrs,F_1250_1499_25_34_yrs,F_1250_1499_35_44_yrs,F_1250_1499_45_54_yrs,F_1250_1499_55_64_yrs,F_1250_1499_65_74_yrs,F_1250_1499_75_84_yrs,F_1250_1499_85ov,F_1250_1499_Tot,F_1500_1749_15_19_yrs,F_1500_1749_20_24_yrs,F_1500_1749_25_34_yrs,F_1500_1749_35_44_yrs,F_1500_1749_45_54_yrs,F_1500_1749_55_64_yrs,F_1500_1749_65_74_yrs,F_1500_1749_75_84_yrs,F_1500_1749_85ov,F_1500_1749_Tot,F_1750_1999_15_19_yrs,F_1750_1999_20_24_yrs,F_1750_1999_25_34_yrs,F_1750_1999_35_44_yrs,F_1750_1999_45_54_yrs,F_1750_1999_55_64_yrs,F_1750_1999_65_74_yrs,F_1750_1999_75_84_yrs,F_1750_1999_85ov,F_1750_1999_Tot,F_2000_2999_15_19_yrs,F_2000_2999_20_24_yrs,F_2000_2999_25_34_yrs,F_2000_2999_35_44_yrs,F_2000_2999_45_54_yrs,F_2000_2999_55_64_yrs,F_2000_2999_65_74_yrs,F_2000_2999_75_84_yrs,F_2000_2999_85ov,F_2000_2999_Tot,F_3000_more_15_19_yrs,F_3000_more_20_24_yrs,F_3000_more_25_34_yrs,F_3000_more_35_44_yrs,F_3000_more_45_54_yrs,F_3000_more_55_64_yrs,F_3000_more_65_74_yrs,F_3000_more_75_84_yrs,F_3000_more_85ov,F_3000_more_Tot,F_PI_NS_15_19_yrs,F_PI_NS_ns_20_24_yrs,F_PI_NS_ns_25_34_yrs,F_PI_NS_ns_35_44_yrs,F_PI_NS_ns_45_54_yrs,F_PI_NS_ns_55_64_yrs,F_PI_NS_ns_65_74_yrs,F_PI_NS_ns_75_84_yrs,F_PI_NS_ns_85_yrs_ovr,F_PI_NS_ns_Tot,F_Tot_15_19_yrs,F_Tot_20_24_yrs,F_Tot_25_34_yrs,F_Tot_35_44_yrs,F_Tot_45_54_yrs,F_Tot_55_64_yrs,F_Tot_65_74_yrs,F_Tot_75_84_yrs,F_Tot_85ov,F_Tot_Tot,P_Neg_Nil_income_15_19_yrs,P_Neg_Nil_income_20_24_yrs,P_Neg_Nil_income_25_34_yrs,P_Neg_Nil_income_35_44_yrs,P_Neg_Nil_income_45_54_yrs,P_Neg_Nil_income_55_64_yrs,P_Neg_Nil_income_65_74_yrs,P_Neg_Nil_income_75_84_yrs,P_Negtve_Nil_incme_85_yrs_ovr,P_Neg_Nil_income_Tot,P_1_149_15_19_yrs,P_1_149_20_24_yrs,P_1_149_25_34_yrs,P_1_149_35_44_yrs,P_1_149_45_54_yrs,P_1_149_55_64_yrs,P_1_149_65_74_yrs,P_1_149_75_84_yrs,P_1_149_85ov,P_1_149_Tot,P_150_299_15_19_yrs,P_150_299_20_24_yrs,P_150_299_25_34_yrs,P_150_299_35_44_yrs,P_150_299_45_54_yrs,P_150_299_55_64_yrs,P_150_299_65_74_yrs,P_150_299_75_84_yrs,P_150_299_85ov,P_150_299_Tot,P_300_399_15_19_yrs,P_300_399_20_24_yrs,P_300_399_25_34_yrs,P_300_399_35_44_yrs,P_300_399_45_54_yrs,P_300_399_55_64_yrs,P_300_399_65_74_yrs,P_300_399_75_84_yrs,P_300_399_85ov,P_300_399_Tot,P_400_499_15_19_yrs,P_400_499_20_24_yrs,P_400_499_25_34_yrs,P_400_499_35_44_yrs,P_400_499_45_54_yrs,P_400_499_55_64_yrs,P_400_499_65_74_yrs,P_400_499_75_84_yrs,P_400_499_85ov,P_400_499_Tot,P_500_649_15_19_yrs,P_500_649_20_24_yrs,P_500_649_25_34_yrs,P_500_649_35_44_yrs,P_500_649_45_54_yrs,P_500_649_55_64_yrs,P_500_649_65_74_yrs,P_500_649_75_84_yrs,P_500_649_85ov,P_500_649_Tot,P_650_799_15_19_yrs,P_650_799_20_24_yrs,P_650_799_25_34_yrs,P_650_799_35_44_yrs,P_650_799_45_54_yrs,P_650_799_55_64_yrs,P_650_799_65_74_yrs,P_650_799_75_84_yrs,P_650_799_85ov,P_650_799_Tot,P_800_999_15_19_yrs,P_800_999_20_24_yrs,P_800_999_25_34_yrs,P_800_999_35_44_yrs,P_800_999_45_54_yrs,P_800_999_55_64_yrs,P_800_999_65_74_yrs,P_800_999_75_84_yrs,P_800_999_85ov,P_800_999_Tot
SSC70156,0,0,4,3,0,0,3,0,0,11,0,0,0,0,0,3,0,0,0,5,4,3,3,0,0,0,0,0,0,8,0,0,8,7,3,4,0,0,0,14,0,0,3,0,3,3,0,0,0,14,0,0,0,0,0,0,0,0,0,4,0,0,0,3,3,3,0,0,0,14,0,0,0,0,0,0,0,0,0,3,0,0,0,3,0,3,0,0,0,5,0,0,0,0,0,0,0,0,0,3,4,4,8,9,17,15,7,3,0,71,11,9,30,29,40,33,19,7,0,185,6,0,0,0,0,3,4,0,0,18,3,0,0,0,0,0,0,0,0,13,0,0,0,3,3,3,3,3,0,13,0,3,0,0,0,0,3,0,0,11,0,3,8,3,0,3,3,0,0,17,0,3,0,0,3,9,0,0,0,22,5,4,3,0,4,4,0,0,0,26,0,3,13,9,7,5,0,3,0,33
SSC70157,0,8,13,6,6,0,0,0,0,28,0,0,0,0,0,0,0,0,0,3,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,4,0,0,0,15,4,20,19,15,12,9,0,0,0,95,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,11,9,8,10,0,0,0,0,41,0,0,12,3,3,7,5,5,0,39,0,11,13,4,5,0,0,0,0,35,0,0,0,3,0,0,0,0,0,4,0,3,4,3,0,3,0,0,0,11,0,0,0,0,0,0,0,0,0,0
SSC70158,4,0,6,8,3,3,8,8,0,35,3,3,11,17,12,3,3,7,0,65,3,5,19,9,7,4,7,0,0,60,3,3,30,18,14,11,0,0,0,82,0,10,24,31,34,20,0,0,0,118,0,0,12,17,24,15,0,0,0,72,0,0,4,15,18,9,0,0,0,49,0,0,4,11,18,6,0,0,0,44,0,0,8,11,14,7,0,0,0,39,0,0,3,3,0,0,0,0,0,8,8,3,20,22,23,24,10,4,0,122,53,56,184,184,187,118,50,25,6,864,48,16,12,13,11,15,9,0,0,114,31,0,3,3,5,3,3,0,0,45,13,9,13,12,3,3,4,0,0,61,7,8,15,7,12,10,17,12,5,82,6,3,7,15,7,6,8,9,3,63,4,10,14,16,15,10,3,5,0,86,3,16,35,20,14,6,9,0,0,104,4,23,41,29,26,21,3,3,0,150
SSC70159,0,8,16,16,3,3,13,4,0,69,5,9,30,10,10,9,4,0,0,79,3,14,25,9,11,12,4,0,0,77,3,23,38,15,19,16,11,0,0,126,0,23,83,28,20,8,5,6,0,171,0,6,56,17,22,13,3,0,0,114,0,4,34,20,17,12,3,0,0,82,0,3,35,14,24,7,4,0,0,88,0,0,24,28,38,23,6,0,0,124,0,0,8,16,12,23,3,0,0,57,8,27,61,32,19,15,14,3,0,184,63,128,471,238,226,172,86,29,8,1426,26,14,54,33,22,19,13,3,0,190,23,5,5,4,4,7,3,0,0,51,14,3,9,3,13,10,4,4,0,59,8,6,13,14,13,17,14,15,4,102,0,13,21,17,4,7,16,15,0,110,6,15,40,11,11,7,9,4,0,113,4,30,46,21,12,14,11,0,0,140,4,40,72,52,37,26,14,3,0,254
SSC70160,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,10,3,3,3,3,4,3,3,0,0,17,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,5,0,0,3,0,0,0,0,0,0,3,0,0,0,0,0,4,0,0,0,3,0,0,0,0,0,0,0,0,0,0
SSC70161,9,3,17,26,14,17,17,13,3,108,3,15,23,24,16,14,16,3,5,122,9,16,27,26,27,22,15,8,0,140,0,18,34,25,42,29,11,0,0,158,0,24,56,37,46,33,6,3,0,207,0,8,39,29,37,27,4,0,0,142,0,3,39,40,27,23,7,0,0,135,0,0,8,23,26,17,4,0,0,83,0,0,23,31,29,29,3,0,0,118,0,4,5,16,8,14,0,0,0,36,10,11,30,34,38,25,12,9,0,170,121,118,359,350,360,307,146,69,10,1844,106,26,40,33,33,42,20,5,0,309,51,11,8,9,3,5,12,3,0,110,28,17,14,22,13,22,25,17,0,149,13,11,19,9,15,16,46,22,0,157,13,15,14,30,18,20,30,21,3,171,13,24,28,30,23,28,23,10,3,182,12,34,53,45,35,37,27,11,0,250,11,48,77,60,57,45,25,3,0,320
SSC70162,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,4,0,0,0,0,4,0,0,0,0,5,0,0,0,0,0,3,0,0,0,5,0,0,0,0,0,3,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,7,0,0,3,0,7,15,13,3,0,47,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,10,0,0,0,0,0,0,4,0,0,7,0,0,0,0,0,4,3,0,0,9,0,0,0,0,3,3,0,0,0,7,0,0,0,0,0,3,6,0,0,12,0,0,0,0,0,0,3,0,0,11
SSC70163,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,4,0,0,0,3,8,0,0,0,0,15,0,0,0,0,0,0,3,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,4
SSC70164,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,3,0,0,3,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,3,0,0,0,0,10,0,0,4,8,0,3,0,0,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,3,0,0,3,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,3
SSC70165,4,0,0,0,0,4,0,0,0,10,0,0,0,0,3,0,0,0,0,9,0,0,0,3,0,3,0,0,0,9,0,3,0,3,3,4,0,0,0,20,0,0,3,0,4,3,0,0,0,13,0,4,0,0,0,5,0,0,0,10,0,0,0,8,4,4,0,0,0,20,0,0,0,0,0,3,0,0,0,3,0,0,3,3,4,0,0,0,0,8,0,0,0,0,0,0,0,0,0,5,7,4,5,4,4,6,0,3,0,36,22,23,30,33,30,34,3,4,0,174,15,0,3,0,3,0,3,0,0,29,9,0,3,0,0,4,3,0,0,12,3,0,3,0,3,0,0,0,0,12,0,0,0,0,0,0,7,0,0,10,4,0,3,0,0,8,3,3,0,15,0,3,0,3,4,0,0,0,0,16,0,0,0,5,5,5,0,0,0,20,0,4,9,3,7,14,0,0,0,32
SSC70166,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,3,0,0,0,4,0,0,0,0,0,0,0,0,0,3,0,0,3,3,0,0,0,0,0,9,0,0,3,0,0,0,0,0,0,9,0,0,4,3,3,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,3,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,3,9,15,13,7,7,4,0,0,58,0,0,0,0,0,0,3,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,4,0,0,0,0,0,0,0,0,0,3,0,3,3,0,0,3,0,0,0,8,0,0,0,0,0,0,0,0,0,5,0,0,8,5,0,0,0,0,0,12
SSC70167,0,3,7,7,7,6,10,3,0,44,3,3,16,3,5,5,9,4,0,39,0,3,12,14,8,3,7,0,0,51,0,3,3,9,10,6,0,0,0,36,0,5,21,14,7,12,3,0,0,64,0,0,21,16,11,12,3,0,0,59,0,0,14,8,10,3,0,0,0,43,0,0,5,7,6,15,0,0,0,35,0,0,6,7,19,5,0,0,0,41,0,0,0,4,4,6,0,0,0,18,8,12,17,19,12,11,9,3,0,94,59,42,161,141,127,89,70,22,0,712,56,5,16,7,9,7,7,0,0,108,29,8,3,4,3,3,7,0,0,53,16,13,19,15,12,5,14,7,0,104,3,13,20,15,13,6,15,6,3,98,3,3,15,9,15,7,17,11,0,72,4,6,15,4,3,9,16,4,0,63,3,14,21,19,14,8,12,0,0,87,0,4,13,14,20,9,0,0,0,62
SSC70168,4,6,10,3,4,0,4,3,0,39,3,3,11,18,3,7,0,0,0,44,4,9,11,8,3,0,0,0,0,39,0,15,19,14,13,0,7,0,0,64,0,12,35,22,13,6,0,0,0,89,0,11,27,17,16,4,0,0,0,75,0,5,26,26,15,3,0,0,0,71,0,0,9,20,9,0,0,0,0,45,0,0,11,8,15,10,0,0,0,45,0,0,3,17,12,3,3,0,0,31,11,4,12,15,15,7,0,0,0,61,87,80,223,205,128,53,29,9,0,817,73,13,26,20,12,13,5,0,0,168,28,7,5,4,4,0,3,0,0,50,6,8,17,4,0,3,3,0,0,49,7,3,7,3,5,0,9,7,0,41,3,11,10,3,4,0,7,7,0,46,0,12,16,16,8,7,0,0,0,61,5,13,9,13,8,0,3,0,0,56,6,21,29,15,19,0,11,0,0,103
SSC70169,0,8,16,13,4,8,10,6,3,65,3,10,21,16,15,14,8,3,0,90,4,8,20,20,14,13,10,3,0,93,0,10,21,12,21,24,4,0,0,92,7,11,23,28,19,26,3,0,0,112,0,3,10,29,26,27,3,0,0,100,0,0,19,15,15,9,0,0,0,56,0,0,7,11,13,3,0,0,0,39,0,0,12,13,19,9,0,0,0,45,0,0,3,0,5,0,0,0,0,14,20,11,34,23,22,27,12,8,0,155,102,99,237,220,227,195,88,31,6,1204,84,17,31,26,11,17,14,3,0,210,30,8,8,11,0,9,9,0,0,74,16,18,15,14,20,16,12,4,3,121,6,10,19,14,17,24,26,12,0,144,4,11,19,12,12,13,25,10,3,114,13,16,30,24,25,24,12,5,3,150,4,15,32,27,28,24,19,8,0,152,4,18,46,39,33,45,11,3,0,189
SSC70170,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0
SSC70171,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SSC70172,0,3,4,4,4,7,0,0,0,27,0,3,6,13,5,0,0,0,0,33,0,3,7,3,4,0,0,0,0,19,0,3,0,3,3,3,0,0,0,10,0,0,3,0,5,5,0,0,0,11,0,0,5,0,0,0,0,0,0,8,0,0,3,0,3,0,0,0,0,12,0,0,0,3,4,5,0,0,0,13,0,0,0,4,3,5,0,0,0,16,0,0,0,0,0,0,0,0,0,0,19,19,32,65,29,8,0,0,0,165,90,126,209,191,126,76,10,11,3,831,49,10,7,3,0,3,0,0,0,70,33,51,79,44,37,11,0,0,0,259,41,109,172,112,87,57,11,6,0,602,3,12,32,19,17,13,3,6,0,100,0,8,16,13,11,5,0,0,0,46,5,5,20,21,13,5,0,0,0,69,3,4,10,9,14,7,0,0,0,41,0,3,10,8,7,3,0,0,0,30
SSC70173,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,7,0,0,5,11,5,5,0,0,0,27,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,5,6,0,4,0,0,0,18,0,0,0,0,0,3,0,0,0,6,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,5,0,0,0,0,0,0,0,0,0,3
SSC70174,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SSC70175,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,4,0,0,0,0,4,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SSC70176,0,0,3,0,0,3,0,3,0,8,0,0,0,0,3,3,0,0,0,10,0,3,3,3,0,0,0,0,0,7,0,0,0,0,3,3,0,0,0,21,0,3,3,7,7,3,3,0,0,23,0,3,7,3,7,3,0,0,0,24,0,0,4,9,8,10,0,0,0,30,0,0,0,9,4,4,0,0,0,19,0,0,3,8,7,7,0,0,0,24,0,0,0,0,4,0,0,0,0,12,0,4,6,5,0,6,3,0,0,24,19,15,40,52,61,41,11,7,0,252,8,0,7,8,3,6,0,0,0,33,12,0,7,0,0,0,0,3,0,23,3,0,3,0,0,0,0,3,3,12,3,3,0,3,5,4,3,0,0,22,0,0,3,0,0,7,0,3,0,11,3,0,0,0,4,3,3,0,0,14,4,4,3,3,0,4,0,0,0,23,3,7,3,6,10,8,3,0,0,34
SSC70177,0,0,3,3,3,3,0,0,0,17,0,0,4,0,5,5,0,0,0,13,0,0,4,3,6,0,0,0,0,7,0,3,4,4,3,0,0,0,0,12,0,0,0,4,3,0,0,0,0,15,0,0,0,4,3,0,0,0,0,5,0,0,0,3,3,0,0,0,0,8,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,7,8,8,0,3,0,0,21,12,8,29,30,43,14,14,4,0,147,15,3,5,5,3,10,0,0,0,42,0,0,0,0,0,5,3,0,0,10,0,0,0,0,11,7,5,0,0,25,3,0,3,3,3,5,11,0,0,26,0,0,3,9,7,8,4,3,0,35,0,0,3,0,8,5,0,4,0,22,0,0,3,3,11,3,0,0,0,22,0,6,4,9,6,4,0,0,0,33
SSC70178,0,3,3,3,4,6,5,3,4,34,0,0,3,11,6,9,5,0,0,34,0,4,15,3,6,4,12,0,0,43,0,0,12,6,18,11,0,0,0,60,0,6,18,9,12,23,10,3,3,76,0,3,16,9,10,16,3,0,0,56,0,0,6,12,20,9,0,0,0,41,0,0,3,12,5,9,0,0,0,29,0,0,4,11,13,4,3,0,0,43,0,0,0,4,3,3,0,0,0,21,9,9,18,4,12,8,8,0,0,67,36,35,116,99,119,124,69,13,5,615,29,12,6,6,8,14,7,0,0,89,19,0,0,3,4,3,9,0,0,36,3,5,7,0,3,6,10,3,0,39,3,3,5,6,0,9,23,8,0,57,0,9,3,3,5,10,15,4,3,55,0,0,10,13,6,15,11,3,0,57,3,12,19,7,5,13,24,4,0,88,0,8,26,19,28,24,5,0,0,109
SSC70179,0,0,0,0,0,3,0,3,0,6,0,0,0,3,0,3,0,0,0,6,0,0,0,0,0,3,0,0,0,5,0,0,0,0,3,3,0,0,0,6,0,0,0,3,4,0,0,0,0,6,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,0,0,0,0,7,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,3,0,3,3,8,6,8,0,0,31,5,3,17,20,30,32,19,8,0,129,0,0,0,0,0,0,0,0,0,3,0,0,0,4,3,4,0,0,0,12,0,3,4,8,13,7,7,3,0,51,0,0,0,8,11,6,7,3,0,37,0,0,0,0,4,3,8,7,0,20,0,0,0,4,3,6,3,0,0,13,0,0,4,3,0,3,3,0,0,16,0,9,3,0,4,6,0,0,0,25
SSC70180,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,3,0,0,0,6,0,0,0,0,0,0,0,0,0,3,0,3,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,3,0,3,0,0,4,3,0,0,14,11,12,9,8,11,26,16,0,0,93,3,3,5,0,4,3,3,0,0,19,6,3,0,0,0,0,0,0,0,16,3,10,3,5,4,8,5,3,0,44,3,0,7,3,6,6,8,0,0,37,0,0,0,0,4,0,3,0,0,6,0,0,0,3,3,4,4,0,0,11,0,3,0,0,0,0,0,0,0,11,0,0,0,0,7,3,0,0,0,12
SSC70181,0,0,3,4,0,0,3,4,0,11,0,0,4,7,0,0,5,0,0,20,0,0,3,0,4,3,0,0,0,15,0,4,3,13,7,4,0,0,0,25,0,0,3,3,4,3,0,0,0,23,0,0,4,4,0,3,0,0,0,17,0,0,0,5,8,0,0,0,0,19,0,0,6,8,0,3,0,0,0,11,0,0,3,9,9,6,0,0,0,23,0,0,0,0,0,0,0,0,0,3,0,0,8,12,6,6,4,3,3,44,23,9,48,76,46,41,29,13,3,278,23,6,0,4,3,7,4,3,0,54,6,0,6,0,0,0,0,0,0,19,4,0,4,4,0,3,5,0,0,24,0,0,0,3,4,5,8,6,0,24,6,0,3,4,0,0,5,7,0,26,3,0,5,7,3,3,5,0,0,30,0,0,6,6,3,10,3,0,0,33,0,6,3,14,7,8,4,3,0,49
SSC70182,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,8,8,0,0,0,0,0,0,0,0,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
